name;stable_occurrence
ligand33549-0;YUQGUO-subgraph-0
ligand33550-0;COYMAH-subgraph-0
ligand33551-0;TOTQEY-subgraph-3
ligand33552-0;IHIKUH-subgraph-0
ligand33553-0;CISJUL-subgraph-0
ligand33554-0;YIKVIY-subgraph-3
ligand33555-0;XUQTIP-subgraph-3
ligand33556-0;CUKMIG-subgraph-1
ligand33557-0;WAPXAO-subgraph-2
ligand33558-0;PONLUB-subgraph-0
ligand33559-0;TEJWIQ-subgraph-1
ligand33560-0;AJEBEY-subgraph-0
ligand33561-0;ZASZOL-subgraph-0
ligand33562-0;IKIPOI-subgraph-0
ligand33563-0;TAHWAC-subgraph-3
ligand33564-0;MICWII-subgraph-2
ligand33565-0;MEGYEE-subgraph-1
ligand33566-0;ZIGNUC-subgraph-1
ligand33567-0;ERAROH-subgraph-0
ligand33568-0;CEFDIB-subgraph-3
ligand33569-0;IPUSES-subgraph-2
ligand33570-0;EDAWEM-subgraph-1
ligand33571-0;GESMUM-subgraph-0
ligand33572-0;JURFIN-subgraph-2
ligand33573-0;IPEJOF-subgraph-2
ligand33574-0;JULGAA-subgraph-2
ligand33575-0;TAYQIU-subgraph-1
ligand33576-0;QEYZEZ-subgraph-0
ligand33577-0;CUGXOT-subgraph-0
ligand33578-0;TADZIH-subgraph-2
ligand33579-0;XORPEA-subgraph-2
ligand33580-0;PUCWIU-subgraph-0
ligand33581-0;NANFEP-subgraph-0
ligand33582-0;SITYEB-subgraph-1
ligand33583-0;REZHOT-subgraph-1
ligand33584-0;XEKDEA-subgraph-1
ligand33585-0;KOMCOF-subgraph-0
ligand33586-0;KOMCOF-subgraph-1
ligand33587-0;MASCBM-subgraph-0
ligand33588-0;EYEDES-subgraph-0
ligand33589-0;OCEPER-subgraph-0
ligand33590-0;RECCEK-subgraph-0
ligand33591-0;OTIKUZ-subgraph-1
ligand33592-0;SERRIR-subgraph-2
ligand33593-0;RUVVEK-subgraph-2
ligand33594-0;DAXYEI-subgraph-0
ligand33595-0;XEPKEJ-subgraph-2
ligand33596-0;EMEGUY-subgraph-1
ligand33597-0;UVOZEN-subgraph-5
ligand33598-0;FETFOB-subgraph-1
ligand33599-0;OLOSOA-subgraph-0
ligand33600-0;MORZAW-subgraph-1
ligand33601-0;NEWBAU-subgraph-1
ligand33602-0;RIVFUY-subgraph-3
ligand33603-0;FAJREN-subgraph-2
ligand33604-0;GODMIW-subgraph-2
ligand33605-0;FUGWOT-subgraph-3
ligand33606-0;BOPMUP-subgraph-3
ligand33607-0;KIMJOJ-subgraph-0
ligand33608-0;BODCAZ-subgraph-1
ligand33609-0;ELUFUO-subgraph-2
ligand33610-0;ZEFPIN-subgraph-2
ligand33611-0;WOZKIF-subgraph-1
ligand33612-0;WOZKIF-subgraph-2
ligand33613-0;GIYWIW-subgraph-1
ligand33614-0;SAKLOG-subgraph-1
ligand33615-0;NEWHED-subgraph-0
ligand33616-0;DUHWAG-subgraph-2
ligand33617-0;ALOJEQ-subgraph-0
ligand33618-0;XOCJUV-subgraph-0
ligand33619-0;YAZQEW-subgraph-1
ligand33620-0;MOMGAW-subgraph-0
ligand33621-0;QUWJOI-subgraph-0
ligand33622-0;WUXWUH-subgraph-1
ligand33623-0;OVOXUV-subgraph-0
ligand33624-0;GUMBAS-subgraph-0
ligand33625-0;OWUFOD-subgraph-1
ligand33626-0;CIWWAK-subgraph-0
ligand33627-0;EZAZEM-subgraph-0
ligand33628-0;RIRJOR-subgraph-0
ligand33629-0;ANUCUK-subgraph-0
ligand33630-0;CIFPOY-subgraph-1
ligand33631-0;GUGJOJ-subgraph-0
ligand33632-0;WUJJUI-subgraph-2
ligand33633-0;AVODAR-subgraph-1
ligand33634-0;FETXUB-subgraph-2
ligand33635-0;APECUV-subgraph-0
ligand33636-0;NOCNOL-subgraph-0
ligand33637-0;HANVUP-subgraph-2
ligand33638-0;KIYKAE-subgraph-1
ligand33639-0;YISKAQ-subgraph-0
ligand33640-0;PUTDOY-subgraph-0
ligand33641-0;ZAWSEZ-subgraph-1
ligand33642-0;JUCXAI-subgraph-0
ligand33643-0;MEWBIZ-subgraph-1
ligand33644-0;QUPHAK-subgraph-2
ligand33645-0;PUXBAL-subgraph-3
ligand33646-0;BAZYEG-subgraph-3
ligand33647-0;TAYWIA-subgraph-0
ligand33648-0;RUJJEN-subgraph-2
ligand33649-0;TIDSAB-subgraph-1
ligand33650-0;NAVBAO-subgraph-1
ligand33651-0;NUPWUS-subgraph-2
ligand33652-0;HAKMAJ-subgraph-0
ligand33653-0;ESAZIH-subgraph-1
ligand33654-0;EPOLIF-subgraph-0
ligand33655-0;NIMTEM-subgraph-1
ligand33656-0;AREJEN-subgraph-0
ligand33657-0;UVIWON-subgraph-0
ligand33658-0;TOZZAL-subgraph-0
ligand33659-0;SAMKAV-subgraph-2
ligand33660-0;POJJAZ-subgraph-0
ligand33661-0;VOWMIF-subgraph-0
ligand33662-0;NEBCUV-subgraph-1
ligand33663-0;WENJUY-subgraph-0
ligand33664-0;TUQCIU-subgraph-0
ligand33665-0;XEKTIS-subgraph-2
ligand33666-0;AMOQAU-subgraph-1
ligand33667-0;ROMLOU-subgraph-0
ligand33668-0;CUKLEA-subgraph-1
ligand33669-0;DUNNUV-subgraph-2
ligand33670-0;LAJYEB-subgraph-2
ligand33671-0;WOMJOA-subgraph-0
ligand33672-0;YONJAN-subgraph-1
ligand33673-0;PIFTED-subgraph-3
ligand33674-0;QETYEU-subgraph-3
ligand33675-0;ZUQFUM-subgraph-2
ligand33676-0;NEYJAE-subgraph-0
ligand33677-0;MIDDEK-subgraph-0
ligand33678-0;VAPQUB-subgraph-0
ligand33679-0;IPURIU-subgraph-2
ligand33680-0;OMORIU-subgraph-0
ligand33681-0;XUTSEK-subgraph-2
ligand33682-0;MOBSIH-subgraph-2
ligand33683-0;EJUJAU-subgraph-0
ligand33684-0;ADABIT-subgraph-1
ligand33685-0;MOYLOB-subgraph-2
ligand33686-0;EFICED-subgraph-0
ligand33687-0;SACQOD-subgraph-2
ligand33688-0;WIJYEU-subgraph-0
ligand33689-0;SIRCUV-subgraph-1
ligand33690-0;QELGIX-subgraph-2
ligand33691-0;FECWOD-subgraph-1
ligand33692-0;HUJDIB-subgraph-1
ligand33693-0;BOJPOI-subgraph-0
ligand33694-0;BINDAG-subgraph-0
ligand33695-0;WIWCIP-subgraph-0
ligand33696-0;ERUMEM-subgraph-0
ligand33697-0;VELCUO-subgraph-0
ligand33698-0;FACJIC-subgraph-1
ligand33699-0;YUFBIL-subgraph-0
ligand33700-0;PACREQ-subgraph-0
ligand33701-0;ZUXPAJ-subgraph-0
ligand33702-0;FOCJEN-subgraph-1
ligand33703-0;HEZNAC-subgraph-1
ligand33704-0;SASWUH-subgraph-3
ligand33705-0;TAXJUY-subgraph-0
ligand33706-0;JAKPAM-subgraph-1
ligand33707-0;FURROZ-subgraph-2
ligand33708-0;AJIJUY-subgraph-2
ligand33709-0;ERIKUO-subgraph-0
ligand33710-0;SINCRA-subgraph-0
ligand33711-0;FUSWOI-subgraph-0
ligand33712-0;AFAMEB-subgraph-2
ligand33713-0;CAYNAV-subgraph-1
ligand33714-0;DIHQES-subgraph-0
ligand33715-0;HUJWEO-subgraph-0
ligand33716-0;NUYGUL-subgraph-0
ligand33717-0;YAQLEJ-subgraph-0
ligand33718-0;FUTDEE-subgraph-3
ligand33719-0;PIFDOX-subgraph-1
ligand33720-0;ATUQOV-subgraph-0
ligand33721-0;FIHSUM-subgraph-1
ligand33722-0;YIPXII-subgraph-4
ligand33723-0;IGUROR-subgraph-0
ligand33724-0;SEPKUU-subgraph-0
ligand33725-0;NEZQEO-subgraph-0
ligand33726-0;NEZQEO-subgraph-2
ligand33727-0;XONBUX-subgraph-2
ligand33728-0;QUZKAZ-subgraph-0
ligand33729-0;KANKAN-subgraph-0
ligand33730-0;ZIZJOJ-subgraph-1
ligand33731-0;COPTEH-subgraph-0
ligand33732-0;NOTLOZ-subgraph-1
ligand33733-0;MAVJAU-subgraph-1
ligand33734-0;JUJKOQ-subgraph-1
ligand33735-0;OFIBIO-subgraph-1
ligand33736-0;ADOCOO-subgraph-0
ligand33737-0;PEPWOY-subgraph-1
ligand33738-0;LUQXAZ-subgraph-1
ligand33739-0;GICTOD-subgraph-2
ligand33740-0;YOCHAZ-subgraph-0
ligand33741-0;HUZVAB-subgraph-1
ligand33742-0;CUBGAJ-subgraph-2
ligand33743-0;SEBVUT-subgraph-0
ligand33744-0;YABGIU-subgraph-1
ligand33745-0;EZOSOD-subgraph-1
ligand33746-0;AVETIE-subgraph-3
ligand33747-0;SANZAM-subgraph-0
ligand33748-0;CEVNIE-subgraph-1
ligand33749-0;UTAVIX-subgraph-0
ligand33750-0;EBAZOW-subgraph-3
ligand33751-0;EWEDOA-subgraph-0
ligand33752-0;JUSROG-subgraph-2
ligand33753-0;RUJKOW-subgraph-5
ligand33754-0;OMIKUR-subgraph-1
ligand33755-0;QEYHIL-subgraph-2
ligand33756-0;QAXCOH-subgraph-1
ligand33757-0;BUHROM-subgraph-0
ligand33758-0;GECHOO-subgraph-0
ligand33759-0;YEHVUF-subgraph-3
ligand33760-0;EXIQAD-subgraph-1
ligand33761-0;PEFWUV-subgraph-1
ligand33762-0;UTIZOP-subgraph-0
ligand33763-0;AYIQAA-subgraph-2
ligand33764-0;EGUDAM-subgraph-3
ligand33765-0;LIYVUN-subgraph-0
ligand33766-0;RIJLAZ-subgraph-2
ligand33767-0;MODWAH-subgraph-4
ligand33768-0;VERQUF-subgraph-0
ligand33769-0;RASLII-subgraph-0
ligand33770-0;JAVXOW-subgraph-0
ligand33771-0;ACNCFE-subgraph-0
ligand33772-0;MBYPTA-subgraph-2
ligand33773-0;JIVKOO-subgraph-0
ligand33774-0;CAMHYN-subgraph-0
ligand33775-0;AMOQIC-subgraph-0
ligand33776-0;SIGXOX-subgraph-0
ligand33777-0;ZIXXUB-subgraph-2
ligand33778-0;MOBKOF-subgraph-1
ligand33779-0;YUTJUS-subgraph-1
ligand33780-0;IZIYEW-subgraph-1
ligand33781-0;UGAZOS-subgraph-0
ligand33782-0;BEVQAX-subgraph-1
ligand33783-0;QAPFAS-subgraph-0
ligand33784-0;EJIDIM-subgraph-2
ligand33785-0;EDUQAZ-subgraph-0
ligand33786-0;JOJFEU-subgraph-1
ligand33787-0;HIGJIS-subgraph-0
ligand33788-0;WAQMEI-subgraph-1
ligand33789-0;BUXCIJ-subgraph-2
ligand33790-0;FODPET-subgraph-1
ligand33791-0;GOBLAM-subgraph-1
ligand33792-0;WUPLIE-subgraph-0
ligand33793-0;MELDOZ-subgraph-2
ligand33794-0;GUWROF-subgraph-0
ligand33795-0;JOYTAV-subgraph-1
ligand33796-0;ZECMAZ-subgraph-0
ligand33797-0;LUQJOX-subgraph-0
ligand33798-0;UNAQEH-subgraph-0
ligand33799-0;BACZOW-subgraph-3
ligand33800-0;FOTXOD-subgraph-2
ligand33801-0;POJHED-subgraph-2
ligand33802-0;KUZVIM-subgraph-0
ligand33803-0;WIGSIS-subgraph-2
ligand33804-0;CERFOU-subgraph-2
ligand33805-0;MILJEX-subgraph-1
ligand33806-0;ONIBAQ-subgraph-0
ligand33807-0;YIXVEG-subgraph-0
ligand33808-0;MUMVUM-subgraph-0
ligand33809-0;GIRNUQ-subgraph-0
ligand33810-0;MOHKIF-subgraph-2
ligand33811-0;ABOXOH-subgraph-0
ligand33812-0;GOLVUZ-subgraph-1
ligand33813-0;YAXFOS-subgraph-1
ligand33814-0;FOPCAR-subgraph-0
ligand33815-0;PITPEO-subgraph-2
ligand33816-0;COSVAH-subgraph-0
ligand33816-1;LESLIE-subgraph-0
ligand33817-0;RAJYUZ-subgraph-0
ligand33818-0;SASROW-subgraph-1
ligand33819-0;TULQIB-subgraph-2
ligand33820-0;CENXIG-subgraph-1
ligand33821-0;FAWHIV-subgraph-2
ligand33822-0;XIGZUM-subgraph-2
ligand33823-0;DAZGOD-subgraph-1
ligand33824-0;KAJKOZ-subgraph-1
ligand33825-0;POMXEY-subgraph-1
ligand33826-0;ZUTVOB-subgraph-1
ligand33827-0;YOKBUY-subgraph-2
ligand33828-0;URAHUS-subgraph-1
ligand33829-0;JOCVIJ-subgraph-2
ligand33830-0;KEMLAQ-subgraph-2
ligand33831-0;KEMLAQ-subgraph-3
ligand33832-0;POKMEJ-subgraph-0
ligand33833-0;MUXDIU-subgraph-0
ligand33834-0;BECMAA-subgraph-3
ligand33835-0;ODOCIU-subgraph-1
ligand33836-0;BEBHAR-subgraph-3
ligand33837-0;WOXDIY-subgraph-3
ligand33838-0;NIKKID-subgraph-1
ligand33839-0;KANYOQ-subgraph-1
ligand33840-0;TICPED-subgraph-1
ligand33841-0;INOSAG-subgraph-3
ligand33842-0;VONLOC-subgraph-0
ligand33843-0;OPOKUC-subgraph-0
ligand33844-0;XOYSUC-subgraph-2
ligand33845-0;XEKTAI-subgraph-1
ligand33846-0;VEZFUB-subgraph-0
ligand33847-0;LILGET-subgraph-0
ligand33848-0;WIBDIV-subgraph-2
ligand33849-0;KIMPAZ-subgraph-2
ligand33850-0;FUNHUS-subgraph-0
ligand33851-0;BUKYEM-subgraph-2
ligand33852-0;HIGSAR-subgraph-3
ligand33853-0;GEKDOT-subgraph-0
ligand33854-0;NABKOR-subgraph-0
ligand33855-0;JIQZIV-subgraph-0
ligand33856-0;NIGFAO-subgraph-2
ligand33857-0;PIYPES-subgraph-0
ligand33858-0;OHEMEW-subgraph-1
ligand33859-0;XATQUG-subgraph-3
ligand33860-0;POBMOI-subgraph-1
ligand33861-0;LAMPEU-subgraph-0
ligand33862-0;QOLJAE-subgraph-1
ligand33863-0;ASAPAL-subgraph-0
ligand33864-0;YONYEH-subgraph-1
ligand33865-0;ITIYUH-subgraph-0
ligand33866-0;LEVBOD-subgraph-2
ligand33867-0;JILSEC-subgraph-2
ligand33868-0;OMINOP-subgraph-3
ligand33869-0;TIQVAQ-subgraph-0
ligand33870-0;NIJQUS-subgraph-1
ligand33871-0;YEKXAR-subgraph-0
ligand33872-0;YEVJIS-subgraph-0
ligand33873-0;YEVJIS-subgraph-1
ligand33874-0;IZUFIT-subgraph-1
ligand33875-0;BOTBIW-subgraph-3
ligand33876-0;DOWDID-subgraph-0
ligand33877-0;XUYCOK-subgraph-0
ligand33878-0;QIJBUI-subgraph-0
ligand33879-0;WOGXOH-subgraph-1
ligand33880-0;CILYOO-subgraph-0
ligand33881-0;EDEXIX-subgraph-1
ligand33882-0;SIKNIM-subgraph-1
ligand33883-0;PIKMAY-subgraph-5
ligand33884-0;NOMTIU-subgraph-1
ligand33885-0;BOFTOH-subgraph-0
ligand33886-0;SOTCAH-subgraph-1
ligand33887-0;YIXNOI-subgraph-0
ligand33888-0;QUMKEO-subgraph-3
ligand33889-0;FEKKAH-subgraph-0
ligand33890-0;OHONIJ-subgraph-0
ligand33891-0;UKUMAP-subgraph-1
ligand33892-0;HAJBIH-subgraph-2
ligand33893-0;HUFPIH-subgraph-2
ligand33894-0;OJOCAS-subgraph-0
ligand33895-0;OJOCAS-subgraph-1
ligand33896-0;AREYEC-subgraph-0
ligand33897-0;HATCAG-subgraph-2
ligand33898-0;SOKFOP-subgraph-0
ligand33899-0;VIQZIE-subgraph-0
ligand33900-0;JOXQES-subgraph-1
ligand33901-0;MASMOK-subgraph-1
ligand33902-0;LADHEE-subgraph-0
ligand33903-0;EQETIE-subgraph-0
ligand33904-0;QIGDAP-subgraph-0
ligand33905-0;FENVEA-subgraph-2
ligand33906-0;WEFPOM-subgraph-0
ligand33907-0;IRETIJ-subgraph-1
ligand33908-0;MAHZAX-subgraph-3
ligand33909-0;SALDIT-subgraph-1
ligand33910-0;FOSPEJ-subgraph-1
ligand33911-0;YEDNEE-subgraph-1
ligand33912-0;XIKHEI-subgraph-1
ligand33913-0;VIMGEF-subgraph-2
ligand33914-0;CIVZAJ-subgraph-1
ligand33915-0;VAPNEF-subgraph-3
ligand33916-0;MUVBUD-subgraph-3
ligand33917-0;NAZCUM-subgraph-0
ligand33918-0;NIMTIM-subgraph-2
ligand33919-0;LETRUY-subgraph-0
ligand33920-0;OTAJAX-subgraph-1
ligand33921-0;YEJQUC-subgraph-2
ligand33922-0;SAFDOT-subgraph-2
ligand33923-0;WOLMOZ-subgraph-0
ligand33924-0;FIDYOG-subgraph-3
ligand33925-0;RILHEZ-subgraph-0
ligand33926-0;UQUXAG-subgraph-3
ligand33927-0;AXIJAS-subgraph-0
ligand33928-0;XUJKIX-subgraph-3
ligand33929-0;HAZXIQ-subgraph-2
ligand33930-0;ICIKAJ-subgraph-0
ligand33931-0;PMTOPN-subgraph-2
ligand33932-0;ZEKZEU-subgraph-2
ligand33933-0;RIPLAE-subgraph-0
ligand33934-0;YIPYOP-subgraph-0
ligand33935-0;YEHZER-subgraph-2
ligand33936-0;LEGXUQ-subgraph-0
ligand33937-0;XEYZIN-subgraph-0
ligand33938-0;XEYZIN-subgraph-1
ligand33939-0;TASYAN-subgraph-0
ligand33940-0;INABIK-subgraph-0
ligand33941-0;SEGMEX-subgraph-2
ligand33942-0;BAMJAB-subgraph-0
ligand33943-0;ESUPIR-subgraph-2
ligand33944-0;BATYEE-subgraph-0
ligand33945-0;DORHIC-subgraph-0
ligand33946-0;BOLMIB-subgraph-1
ligand33947-0;GONWEL-subgraph-2
ligand33948-0;ZUGVEC-subgraph-1
ligand33949-0;NOJPUA-subgraph-1
ligand33950-0;NAXSAH-subgraph-2
ligand33951-0;PEFQAS-subgraph-2
ligand33952-0;PENBUG-subgraph-0
ligand33953-0;YOVMEB-subgraph-3
ligand33954-0;TUYTIQ-subgraph-2
ligand33955-0;WALNEF-subgraph-0
ligand33956-0;HUMFOK-subgraph-2
ligand33957-0;VESMUB-subgraph-2
ligand33958-0;YESFEI-subgraph-0
ligand33959-0;TELXAM-subgraph-1
ligand33960-0;FAYBIS-subgraph-0
ligand33961-0;ERUWAS-subgraph-4
ligand33962-0;XUXZUM-subgraph-0
ligand33963-0;ZIHDIH-subgraph-0
ligand33964-0;GALZAU-subgraph-1
ligand33965-0;FUVRIX-subgraph-0
ligand33966-0;WUBQAO-subgraph-2
ligand33967-0;QIDSUS-subgraph-0
ligand33968-0;QOKJOR-subgraph-0
ligand33969-0;GADKUT-subgraph-0
ligand33970-0;UJIKAA-subgraph-1
ligand33971-0;BAKTOY-subgraph-2
ligand33972-0;ICUNOL-subgraph-0
ligand33973-0;XEQPUF-subgraph-0
ligand33974-0;MEDOFE-subgraph-3
ligand33975-0;UCELEU-subgraph-2
ligand33976-0;JIZXUO-subgraph-1
ligand33977-0;EVUHUZ-subgraph-0
ligand33978-0;ACUPOH-subgraph-0
ligand33979-0;HEYVOX-subgraph-0
ligand33980-0;CEZPAC-subgraph-4
ligand33981-0;RIPDEA-subgraph-0
ligand33982-0;LIMXIO-subgraph-2
ligand33983-0;QOKRAJ-subgraph-3
ligand33984-0;LIGYIK-subgraph-1
ligand33985-0;ECUYEK-subgraph-2
ligand33986-0;MODYUB-subgraph-0
ligand33987-0;COBVUM-subgraph-0
ligand33988-0;NILSIK-subgraph-3
ligand33989-0;NIQXIV-subgraph-2
ligand33990-0;OQOKUB-subgraph-4
ligand33991-0;QITXUO-subgraph-0
ligand33992-0;PAKMAQ-subgraph-2
ligand33993-0;TICRAZ-subgraph-1
ligand33994-0;WEVGUD-subgraph-1
ligand33995-0;XUCHEJ-subgraph-1
ligand33996-0;EYAGOB-subgraph-2
ligand33997-0;KEWDEW-subgraph-4
ligand33998-0;MORZEA-subgraph-0
ligand33999-0;JAFXEU-subgraph-1
ligand34000-0;HOBJUE-subgraph-3
ligand34001-0;UTUWIR-subgraph-0
ligand34002-0;FIGGUY-subgraph-0
ligand34003-0;LEDGIK-subgraph-0
ligand34004-0;PEBVUP-subgraph-1
ligand34005-0;SOQMEQ-subgraph-1
ligand34006-0;SEKXOV-subgraph-2
ligand34007-0;WIVJUJ-subgraph-1
ligand34008-0;EGICAB-subgraph-0
ligand34009-0;CEQTAT-subgraph-1
ligand34010-0;KIDLUG-subgraph-0
ligand34011-0;ZAPXAS-subgraph-0
ligand34012-0;DEWXEJ-subgraph-1
ligand34013-0;HIZCIF-subgraph-0
ligand34014-0;UJUWOM-subgraph-1
ligand34015-0;OBARIW-subgraph-0
ligand34016-0;HEDTES-subgraph-1
ligand34017-0;BACWUZ-subgraph-3
ligand34018-0;UDOVAM-subgraph-2
ligand34019-0;GOSVIV-subgraph-2
ligand34020-0;DEVFAM-subgraph-0
ligand34021-0;QUBWIT-subgraph-4
ligand34022-0;PUSWEH-subgraph-2
ligand34023-0;BEPLER-subgraph-0
ligand34024-0;JUDHAT-subgraph-1
ligand34025-0;QUXMOM-subgraph-0
ligand34026-0;SICKEW-subgraph-1
ligand34027-0;KEYFAV-subgraph-0
ligand34028-0;DAYYUZ-subgraph-0
ligand34028-1;DAYYUZ-subgraph-1
ligand34029-0;WOKDOP-subgraph-0
ligand34030-0;YEKSOZ-subgraph-0
ligand34031-0;COSRUX-subgraph-0
ligand34032-0;SUYXUI-subgraph-1
ligand34033-0;EMAZOJ-subgraph-0
ligand34034-0;ZEQXEB-subgraph-0
ligand34035-0;QENJIG-subgraph-3
ligand34036-0;SONKEN-subgraph-0
ligand34037-0;BOYSEN-subgraph-0
ligand34038-0;QUQVAZ-subgraph-0
ligand34039-0;CITLIA-subgraph-0
ligand34040-0;SISROB-subgraph-4
ligand34041-0;RIXZON-subgraph-3
ligand34042-0;IPUGUV-subgraph-0
ligand34043-0;IPUGUV-subgraph-1
ligand34044-0;GACLAX-subgraph-0
ligand34045-0;GIDMIR-subgraph-0
ligand34046-0;UQAREK-subgraph-1
ligand34047-0;JIZLOU-subgraph-1
ligand34048-0;POJXOE-subgraph-0
ligand34049-0;RAFXAX-subgraph-4
ligand34050-0;RICVEI-subgraph-3
ligand34051-0;XEHLOO-subgraph-1
ligand34052-0;BUCQUM-subgraph-0
ligand34053-0;EJIHUD-subgraph-0
ligand34054-0;LITTUG-subgraph-1
ligand34055-0;KARVEF-subgraph-0
ligand34056-0;VAQXAN-subgraph-2
ligand34057-0;BUQCOI-subgraph-1
ligand34058-0;VIHXEQ-subgraph-2
ligand34059-0;HUBKOH-subgraph-2
ligand34060-0;HAMZIG-subgraph-3
ligand34061-0;SEVHOT-subgraph-1
ligand34062-0;LEFYED-subgraph-0
ligand34063-0;SOQGEK-subgraph-0
ligand34064-0;KAZMUV-subgraph-0
ligand34065-0;HIJJER-subgraph-3
ligand34066-0;JIFZAC-subgraph-2
ligand34067-0;REFFAN-subgraph-0
ligand34068-0;PAPBEQ-subgraph-0
ligand34069-0;SEMNAB-subgraph-1
ligand34070-0;FAHFIF-subgraph-0
ligand34071-0;CEHMEI-subgraph-2
ligand34072-0;XALXAJ-subgraph-0
ligand34073-0;DAVWUW-subgraph-1
ligand34074-0;WOBGAV-subgraph-1
ligand34075-0;NUZYEM-subgraph-1
ligand34076-0;JUHLIK-subgraph-0
ligand34077-0;LOFFAR-subgraph-1
ligand34078-0;SOJKAE-subgraph-2
ligand34079-0;LADJOR-subgraph-2
ligand34080-0;DEJVUJ-subgraph-2
ligand34081-0;NIPMEF-subgraph-2
ligand34082-0;FOWCEZ-subgraph-0
ligand34083-0;AMIPUH-subgraph-0
ligand34084-0;ABIGIC-subgraph-2
ligand34085-0;EBAZUG-subgraph-0
ligand34086-0;ACAZIP-subgraph-3
ligand34087-0;NESCET-subgraph-4
ligand34088-0;CEKLAG-subgraph-3
ligand34089-0;SAVNOS-subgraph-1
ligand34090-0;ZIBFIB-subgraph-3
ligand34091-0;HOLDOD-subgraph-1
ligand34092-0;POYFUF-subgraph-0
ligand34093-0;PEKXIP-subgraph-1
ligand34094-0;KAPJOC-subgraph-3
ligand34095-0;QUBPUA-subgraph-0
ligand34096-0;EGUDES-subgraph-2
ligand34097-0;WUQQEG-subgraph-1
ligand34098-0;SALMAV-subgraph-3
ligand34099-0;DOSBUJ-subgraph-0
ligand34100-0;GALNUF-subgraph-1
ligand34101-0;ABITEN-subgraph-3
ligand34102-0;DIDDEB-subgraph-0
ligand34103-0;YEFKOJ-subgraph-3
ligand34104-0;UYAJIO-subgraph-0
ligand34105-0;XALHIB-subgraph-2
ligand34106-0;ZEYFEO-subgraph-2
ligand34107-0;EXENED-subgraph-2
ligand34108-0;XIRMUH-subgraph-0
ligand34109-0;DIRHOD-subgraph-2
ligand34110-0;NIMJUR-subgraph-0
ligand34111-0;GUBFER-subgraph-1
ligand34112-0;DUGSEF-subgraph-1
ligand34113-0;VEBNIB-subgraph-0
ligand34114-0;TANBAM-subgraph-4
ligand34115-0;INIKUM-subgraph-1
ligand34116-0;NEFTAV-subgraph-1
ligand34117-0;YIBJUO-subgraph-0
ligand34118-0;XEQSUH-subgraph-0
ligand34119-0;XEFWIP-subgraph-2
ligand34120-0;NOBCIR-subgraph-2
ligand34121-0;IFAXAQ-subgraph-1
ligand34122-0;OJEZIP-subgraph-0
ligand34123-0;GINTIG-subgraph-2
ligand34124-0;VEFLOH-subgraph-0
ligand34125-0;FACKIE-subgraph-1
ligand34126-0;RALYOU-subgraph-2
ligand34127-0;HAQBUY-subgraph-0
ligand34128-0;XADWAB-subgraph-4
ligand34129-0;FOBLIS-subgraph-1
ligand34130-0;AHIYAS-subgraph-2
ligand34131-0;QUHWEV-subgraph-1
ligand34132-0;QIWBUU-subgraph-0
ligand34133-0;DIBHIF-subgraph-2
ligand34134-0;PIVTIY-subgraph-3
ligand34135-0;EFELOS-subgraph-1
ligand34136-0;QUWQAB-subgraph-0
ligand34137-0;TUWNIJ-subgraph-0
ligand34138-0;TUWNIJ-subgraph-4
ligand34139-0;KESLIE-subgraph-2
ligand34140-0;XAHXAJ-subgraph-1
ligand34141-0;FAVNEV-subgraph-1
ligand34142-0;KENGIX-subgraph-1
ligand34143-0;IXUFUE-subgraph-0
ligand34144-0;FOKDOB-subgraph-0
ligand34145-0;YICKIG-subgraph-0
ligand34146-0;VELDEZ-subgraph-0
ligand34147-0;ELAZAS-subgraph-3
ligand34148-0;ECUCIR-subgraph-1
ligand34149-0;QUSCAI-subgraph-0
ligand34150-0;QUKGOT-subgraph-0
ligand34151-0;AHUNIA-subgraph-0
ligand34152-0;ONOGAA-subgraph-3
ligand34153-0;DOKTUU-subgraph-0
ligand34154-0;LICCOP-subgraph-0
ligand34155-0;XAWLOW-subgraph-2
ligand34156-0;XILNUD-subgraph-0
ligand34157-0;IGUHIE-subgraph-1
ligand34158-0;JIRHIC-subgraph-1
ligand34159-0;JIRHIC-subgraph-2
ligand34160-0;POYCOY-subgraph-2
ligand34161-0;XOGDIJ-subgraph-1
ligand34162-0;VADMEU-subgraph-1
ligand34163-0;FAHZUL-subgraph-2
ligand34164-0;BITZAH-subgraph-1
ligand34165-0;ZELKAE-subgraph-2
ligand34166-0;ODECIJ-subgraph-2
ligand34167-0;ACOSOD-subgraph-1
ligand34168-0;SUSVEJ-subgraph-0
ligand34169-0;WAYFUZ-subgraph-1
ligand34170-0;JURSUM-subgraph-1
ligand34171-0;JURSUM-subgraph-2
ligand34172-0;BUWZUQ-subgraph-3
ligand34173-0;DAHXER-subgraph-3
ligand34174-0;QAFNUG-subgraph-0
ligand34175-0;KAXFOE-subgraph-0
ligand34176-0;YIWZAI-subgraph-1
ligand34177-0;GUDZOW-subgraph-2
ligand34177-1;TOJLOV-subgraph-0
ligand34178-0;EREJOD-subgraph-0
ligand34179-0;QEHTAC-subgraph-2
ligand34180-0;VOBKEF-subgraph-1
ligand34181-0;PAGPAR-subgraph-0
ligand34182-0;REQTEM-subgraph-0
ligand34183-0;UHOPIT-subgraph-2
ligand34184-0;PUJMEP-subgraph-2
ligand34185-0;NEYJOQ-subgraph-1
