occurrence;energy;dipole_moment;homo_lumo_gap;metal_bound_homo_energy;metal_bound_homo_s;metal_bound_homo_p;metal_bound_homo_d;metal_bound_homo_f;metal_bound_lumo_energy;metal_bound_lumo_s;metal_bound_lumo_p;metal_bound_lumo_d;metal_bound_lumo_f;polarisability;molar_volume;largest_frequency;I1/I3;I2/I3
VUJWII-subgraph-2;-571.157750731;3.2028;0.184;-0.246;0.0;1.0;0.0;0.0;-0.062;0.0;0.9775473110232011;0.02245268897679889;0.0;150.43;1260.398;3134.2124;0.2639869633612068;0.7360130436649844
UNONUH-subgraph-1;-1429.65537047;9.8998;0.14300000000000002;-0.069;0.03584710743801653;0.9485537190082645;0.01559917355371901;0.0;0.074;0.02757572467701661;0.9143415481489524;0.058082727174031054;0.0;284.92;2629.758;3205.9275;;
JOFRED-subgraph-2;-577.791771781;2.4519;0.14100000000000001;-0.026;0.0;0.9728706624605677;0.02712933753943218;0.0;0.115;0.0;0.947379679144385;0.05262032085561497;0.0;197.42;1880.234;3140.3683;0.200948473636367;0.8101546671916173
GUNVIU-subgraph-3;-577.791771092;2.4518;0.14100000000000001;-0.026;0.0;0.9728706624605677;0.02712933753943218;0.0;0.115;0.0;0.9473853063843439;0.05261469361565608;0.0;197.42;1756.304;3140.5357;0.20092536467881136;0.8101856779614521
JOFRED-subgraph-3;-0.499281832222;0.0;0.502;0.097;1.0;0.0;0.0;0.0;0.599;1.0;0.0;0.0;0.0;0.84;219.946;;;
FIHJAI-subgraph-4;-0.499281832222;0.0;0.502;0.097;1.0;0.0;0.0;0.0;0.599;1.0;0.0;0.0;0.0;0.84;234.136;;;
GUXMIX-subgraph-0;-0.499281832222;0.0;0.502;0.097;1.0;0.0;0.0;0.0;0.599;1.0;0.0;0.0;0.0;0.84;227.041;;;
CEZZAL-subgraph-0;-0.499281832222;0.0;0.502;0.097;1.0;0.0;0.0;0.0;0.599;1.0;0.0;0.0;0.0;0.84;241.231;;;
FOJTUV-subgraph-2;-190.367380176;1.6255;0.27499999999999997;-0.239;0.15542271562766866;0.8445772843723313;0.0;0.0;0.036;0.9481435386849201;0.02779506326488281;0.024061398050197056;0.0;39.4;586.083;3495.9408;0.30691748389761053;0.8255662478331959
AJUNAW-subgraph-1;-190.367384078;1.6208;0.27499999999999997;-0.239;0.15542271562766866;0.8445772843723313;0.0;0.0;0.036;0.9482311443095758;0.027699968876439465;0.024068886813984853;0.0;39.4;696.551;3496.5291;0.3069975191130296;0.825333669471394
OXUCOC-subgraph-0;-190.367380453;1.6258;0.27499999999999997;-0.239;0.15551286156473476;0.8444871384352652;0.0;0.0;0.036;0.9483348895113601;0.02759622367465505;0.024068886813984856;0.0;39.4;630.331;3495.9537;0.30692063708833356;0.8255788925652622
QAZXUM-subgraph-1;-190.36738066;1.6242;0.27499999999999997;-0.239;0.1553325504430447;0.8446674495569553;0.0;0.0;0.036;0.9483295289479146;0.027599086947499483;0.024071384104586018;0.0;39.4;696.647;3496.1251;0.30696420335376184;0.825492868660241
EJASIR-subgraph-0;-74.6852085582;0.0;0.5379999999999999;0.469;0.0;1.0;0.0;0.0;1.007;1.0;0.0;0.0;0.0;2.01;243.155;;;
AZIMOM-subgraph-2;-74.6852085582;0.0;0.5379999999999999;0.469;0.0;1.0;0.0;0.0;1.007;1.0;0.0;0.0;0.0;2.01;277.891;;;
GEDMAG-subgraph-4;-74.6852085582;0.0;0.5379999999999999;0.469;0.0;1.0;0.0;0.0;1.007;1.0;0.0;0.0;0.0;2.01;238.192;;;
UCEDIR-subgraph-2;-74.6852085582;0.0;0.5379999999999999;0.469;0.0;1.0;0.0;0.0;1.007;1.0;0.0;0.0;0.0;2.01;267.967;;;
OSIPUC-subgraph-4;-149.920205923;0.0;0.21999999999999997;0.376;0.0;1.0;0.0;0.0;0.596;-0.03656343656343656;1.0365634365634366;0.0;0.0;7.75;302.1;636.7063;-0.0;1.0
SOVGEQ-subgraph-2;-149.920204593;0.0;0.21999999999999997;0.376;0.0;1.0;0.0;0.0;0.596;-0.03656343656343656;1.0365634365634366;0.0;0.0;7.76;313.95;636.6137;0.0;1.0
NITKAD-subgraph-2;-149.920209065;0.0;0.21999999999999997;0.376;0.0;1.0;0.0;0.0;0.596;-0.036556132640831;1.036556132640831;0.0;0.0;7.75;302.096;636.9251;-0.0;1.0
TEKWUD-subgraph-0;-1113.41576816;6.3858;0.187;-0.231;0.2620652173913044;0.6757608695652173;0.06217391304347825;0.0;-0.044;-0.015849983257059937;0.9902890947650407;0.025560888492019197;0.0;213.88;2642.836;3152.0213;;
NUSVOM-subgraph-5;-132.642059412;4.0471;0.37;-0.344;0.07096181335511538;0.9124974474167858;0.016540739228098834;0.0;0.026;0.2046718576195773;0.718980685610274;0.07634745677014865;0.0;24.21;425.632;3080.3623;0.058678743758295314;0.9999928390311532
CEPCAE-subgraph-5;-132.642056353;4.0471;0.37;-0.344;0.06570167333949287;0.9176675905964481;0.01663073606405913;0.0;0.026;0.20803544456751585;0.7160406806968079;0.07592387473567615;0.0;24.21;445.93;3080.6687;0.058677299959819594;0.9999999495791192
TAJYAG-subgraph-4;-132.642060592;4.0472;0.37;-0.344;0.067247565351102;0.9161455663762174;0.016606868272680674;0.0;0.026;0.2010565884384842;0.7222391547292492;0.07670425683226657;0.0;24.21;537.119;3080.3302;0.05866448212096594;0.9999903178029885
UBOWIR-subgraph-0;-961.156893472;3.9827;0.347;-0.11;0.0;0.9794897448724362;0.0;0.02051025512756378;0.237;0.3881538774679423;0.5775493588438836;0.034296763688174234;0.0;36.91;607.98;1228.2244;0.5782574412783991;0.9999809797224862
MITJEI-subgraph-1;-961.15688331;3.9831;0.347;-0.11;0.0;0.9794897448724362;0.0;0.02051025512756378;0.237;0.38831789966419056;0.5773888267019436;0.03429327363386588;0.0;36.91;732.7;1228.2001;0.5782773102885751;0.9999921233430071
GUCBIR-subgraph-1;-961.15689999;3.9825;0.347;-0.11;0.0;0.9794897448724362;0.0;0.02051025512756378;0.237;0.3878713878713879;0.5777370777370777;0.03439153439153439;0.0;36.9;763.861;1228.2046;0.5782717776098976;0.9999809196940913
KUVKAN-subgraph-1;-389.773373744;0.0947;0.166;0.003;0.046620810132110495;0.8993339884266842;0.05404520144120537;0.0;0.169;0.8978819969742814;0.10211800302571858;0.0;0.0;126.88;1661.71;2977.5002;0.5113797632769389;0.5117139067714422
MIKLEB-subgraph-2;-389.773371202;0.0948;0.166;0.003;0.04711984109468109;0.9091811962039286;0.043698962701390426;0.0;0.169;0.8979680069174232;0.10203199308257677;0.0;0.0;126.88;1683.658;2977.4663;0.511460216200773;0.5116331562472107
EXADAI-subgraph-1;-389.773372418;0.0946;0.166;0.003;0.05941240478781283;0.8967355821545158;0.043852013057671384;0.0;0.169;0.8980871068842536;0.10191289311574629;0.0;0.0;126.88;1717.219;2977.434;0.511508536683214;0.5115851038741313
ZEGJUQ-subgraph-1;-389.773376521;0.0941;0.166;0.003;0.057681882250894496;0.8877805486284289;0.05453756912067657;0.0;0.169;0.8979680069174232;0.10203199308257672;0.0;0.0;126.87;1617.123;2977.4067;0.5114861957227805;0.5116077439496577
TURYOV-subgraph-2;-463.793885688;4.2926;0.184;-0.024;0.0;0.9525893508388038;0.04741064916119621;0.0;0.184;0.06704781704781705;0.8713097713097713;0.06164241164241164;0.0;121.98;1761.172;3095.6752;0.3969614244843699;0.7598416034187314
ZIYBIW-subgraph-1;-463.793880927;4.2942;0.184;-0.024;0.0;0.9525844101709046;0.04741558982909545;0.0;0.184;0.06715176715176716;0.8712058212058212;0.06164241164241164;0.0;121.98;1627.217;3095.6061;0.3969651719241842;0.7598376378475209
DUMZOC-subgraph-3;-463.793880105;4.2937;0.184;-0.024;0.0;0.9525942904771828;0.04740570952281725;0.0;0.184;0.06715176715176716;0.8712058212058212;0.06164241164241164;0.0;121.98;1340.059;3095.6409;0.39693982701180197;0.759852641965614
XELLIK-subgraph-2;-888.222375386;6.7426;0.149;-0.219;0.0;0.9739765480353837;0.026023451964616334;0.0;-0.07;0.0;0.9620200333889817;0.037979966611018365;0.0;148.75;1454.889;3595.7036;0.11430219990676527;0.8883122067579918
JILQUU-subgraph-0;-888.222375375;6.7426;0.149;-0.219;0.0;0.9739765480353837;0.026023451964616334;0.0;-0.07;0.0;0.9620200333889817;0.037979966611018365;0.0;148.75;1595.685;3595.7046;0.1143021984337318;0.8883123094766129
TAHBOV-subgraph-0;-540.259079429;2.7023;0.245;-0.214;0.4222271566559343;0.5777728433440656;0.0;0.0;0.031;0.9655396618985697;0.03446033810143041;0.0;0.0;140.71;1532.646;3083.0823;0.4295377992970821;0.7727692173529754
UKUYEE-subgraph-0;-540.25417717;2.6013;0.249;-0.215;0.41820752664781385;0.5817924733521861;0.0;0.0;0.034;0.8314995284501729;0.16850047154982714;0.0;0.0;140.57;1808.674;3078.7552;0.31093451364340724;0.8822296135325057
PINGUS-subgraph-3;-540.254179532;2.6015;0.249;-0.215;0.41761827079934744;0.5823817292006525;0.0;0.0;0.034;0.8312899507492403;0.16871004925075972;0.0;0.0;140.57;1851.218;3078.7237;0.31091619358765915;0.8822193808639721
KENRIF-subgraph-1;-647.291965022;3.721;0.247;-0.241;0.0634974151494718;0.9365025848505282;0.0;0.0;0.006;0.14123819517313746;0.7876180482686254;0.07114375655823715;0.0;146.52;2022.58;3185.0867;0.3039756694727435;0.8998296818199331
HUXSID-subgraph-2;-647.291965169;3.721;0.247;-0.241;0.06347601393101898;0.936523986068981;0.0;0.0;0.006;0.1411480742995068;0.7877007031168013;0.07115122258369189;0.0;146.52;1918.785;3185.1007;0.30401727978253623;0.8997750964522888
JUGGAW-subgraph-2;-647.291964978;3.721;0.247;-0.241;0.0633779076300708;0.9366220923699292;0.0;0.0;0.006;0.14125301710567742;0.7875957603106307;0.07115122258369189;0.0;146.52;1711.263;3185.0916;0.30405490889885156;0.8997181847047591
OFAQUK-subgraph-1;-635.759114409;4.4808;0.181;-0.046;0.0;0.96347429068377;0.036525709316230025;0.0;0.143;0.15955818022747154;0.7837926509186353;0.05664916885389327;0.0;168.7;2233.447;3103.3868;0.39116836929746185;0.8752303585540312
OFAPUJ-subgraph-3;-635.759113195;4.4791;0.181;-0.046;0.0;0.9634703196347032;0.0365296803652968;0.0;0.143;0.15957563163075575;0.7837690036093187;0.05665536475992562;0.0;168.71;1805.759;3103.3885;0.3911454149436867;0.8752218266265953
PACCUU-subgraph-1;-134.398049062;0.9846;0.168;0.054;0.2957353527301714;0.6416899163013152;0.06257473096851335;0.0;0.222;1.089359014840543;-0.08935901484054311;0.0;0.0;47.67;726.191;2833.9434;0.2363656624606268;0.8787852302062052
QOLPEM-subgraph-2;-134.398049861;0.9845;0.168;0.054;0.2957353527301714;0.6416899163013152;0.06257473096851335;0.0;0.222;1.089359014840543;-0.08935901484054311;0.0;0.0;47.67;663.04;2833.9595;0.23636537241395644;0.8787891388975105
EPUWAQ-subgraph-0;-134.398048369;0.9841;0.168;0.054;0.2957353527301714;0.6416899163013152;0.06257473096851335;0.0;0.222;1.0893778292451837;-0.08937782924518371;0.0;0.0;47.67;505.179;2834.1868;0.23631226719094586;0.8788391573144202
BIYPOO-subgraph-4;-134.39804375;0.985;0.168;0.054;0.2956357114388202;0.6417895575926664;0.06257473096851335;0.0;0.222;1.0893684210526315;-0.08936842105263158;0.0;0.0;47.68;694.637;2833.7676;0.2363141197288609;0.8788265308029982
HICGUZ-subgraph-2;-1072.23997797;4.9967;0.214;-0.208;0.01266370819352744;0.9677454269942634;0.019590864812209115;0.0;0.006;-0.0016926201760325;0.9347777025502144;0.0669149176258181;0.0;187.27;2240.373;3519.874;0.395298156057903;0.7884861461575192
EBAHAS-subgraph-0;-915.155201916;3.4782;0.15;-0.206;0.14243290805103387;0.8037835459744831;0.05378354597448306;0.0;-0.056;0.034431613518381185;0.9455450789278526;0.02002330755376629;0.0;219.53;2109.088;3135.9289;0.5276468425454677;0.8601073546933351
EBAHEW-subgraph-2;-915.155192875;3.4761;0.15;-0.206;0.14233857661423388;0.8038719612803872;0.053789462105378945;0.0;-0.056;0.03442067358610464;0.9455623808515145;0.02001694556238085;0.0;219.54;3323.181;3135.9417;0.5277532877667659;0.8601374943885975
VORCIR-subgraph-0;-3889.15817482;3.1018;0.20299999999999999;-0.241;0.1213691825936724;0.8786308174063275;0.0;0.0;-0.038;0.004818749315518563;0.9031869455700362;0.09199430511444531;0.0;205.19;2432.602;3168.7346;0.5312580450228694;0.7203063310443506
BAGPAB-subgraph-0;-1528.4340159;4.492;0.149;-0.218;0.09464184997179922;0.9053581500282007;0.0;0.0;-0.069;0.0;1.0;0.0;0.0;361.86;3769.451;3355.0862;;
BAPYEW-subgraph-2;-153.061240669;2.4145;0.168;0.063;0.3701612903225806;0.6298387096774194;0.0;0.0;0.231;0.7046384039900249;0.280997506234414;0.014364089775561098;0.0;37.94;518.978;2947.7017;0.15840788291583932;0.8998096119402497
FETHOD-subgraph-0;-153.061240031;2.4152;0.168;0.063;0.37016129032258066;0.6298387096774194;0.0;0.0;0.231;0.7046678635547576;0.28096947935368044;0.01436265709156194;0.0;37.94;643.518;2947.2051;0.158405181443516;0.8998037951335062
RUNDUZ-subgraph-3;-153.061239918;2.4124;0.168;0.063;0.3702247757282532;0.6297752242717468;0.0;0.0;0.231;0.7049670855774984;0.28067025733093953;0.01436265709156194;0.0;37.94;622.773;2947.5132;0.15834593052581308;0.8998415294894337
JOCGIT-subgraph-2;-567.438307742;4.7707;0.16299999999999998;-0.212;0.42011585044760397;0.5563981042654028;0.023486045286993155;0.0;-0.049;0.013439415116654125;0.9508654983335125;0.03569508654983335;0.0;130.51;1385.91;3137.5746;0.21050797519978626;0.8429516847085496
WATXEW-subgraph-1;-567.438308501;4.7707;0.16299999999999998;-0.212;0.42011585044760397;0.5563981042654028;0.023486045286993155;0.0;-0.049;0.013437970328961515;0.9508707804773168;0.03569124919372178;0.0;130.51;1323.853;3137.5753;0.21050600099255234;0.8429503445204324
VIYHIY-subgraph-2;-686.438462065;2.5279;0.28800000000000003;-0.271;0.26498788325782324;0.7171004109156043;0.017911705826572543;0.0;0.017;0.09784615384615382;0.8424615384615384;0.05969230769230768;0.0;66.11;1251.87;3072.2625;0.6209198195858745;0.7588526860684921
CBFMOP-subgraph-3;-686.440549554;1.5437;0.28300000000000003;-0.264;0.2562950579876711;0.72406227144499;0.019642670567338837;0.0;0.019;0.004826862539349428;0.9266526757607555;0.06852046169989505;0.0;67.27;974.062;3076.6566;0.5819212371084984;0.6343364330340591
VAFYAC-subgraph-1;-686.438460025;2.5265;0.28800000000000003;-0.271;0.26495996628739993;0.7171302149178256;0.01790981879477455;0.0;0.017;0.09753846153846155;0.8427692307692307;0.05969230769230769;0.0;66.11;894.08;3072.3544;0.6208795661359195;0.7586970374461348
XONSAV-subgraph-0;-304.55460045;2.4718;0.25;-0.226;0.4322266864030451;0.5677733135969549;0.0;0.0;0.042;0.08258622508174243;0.9174137749182576;0.0;0.0;67.87;804.536;3204.2214;0.23763001373395942;0.783620608757037
WOZRAG-subgraph-1;-304.554599292;2.4722;0.25;-0.226;0.4322266864030451;0.5677733135969549;0.0;0.0;0.042;0.08268297827462559;0.9173170217253743;0.0;0.0;67.87;1126.414;3204.2334;0.23761865631052448;0.7836304004954096
LASXUB-subgraph-1;-304.554598412;2.4714;0.25;-0.226;0.4321809916481658;0.5678190083518342;0.0;0.0;0.042;0.08257751529213245;0.9174224847078675;0.0;0.0;67.87;965.464;3203.9491;0.23766235910091105;0.7835877834800477
URUWAG-subgraph-1;-1791.34798762;4.1957;0.196;-0.071;0.01577581733264141;0.9700051894135963;0.014218993253762323;0.0;0.125;0.023656382862749376;0.897198299356808;0.07914531778044259;0.0;204.84;2768.15;3211.331;0.5675195529350218;0.7729849843726324
PASLUU-subgraph-1;-624.449607241;12.602;0.128;-0.074;0.0;0.9760157138426548;0.023984286157345186;0.0;0.054;0.0;0.9466502513593926;0.05334974864060736;0.0;105.84;1318.316;3635.375;0.24798027253074575;0.777220890512215
ENUHEB-subgraph-0;-624.449607972;12.6027;0.128;-0.074;0.0;0.9760157138426548;0.023984286157345186;0.0;0.054;0.0;0.9466502513593926;0.05334974864060736;0.0;105.84;1351.235;3635.3724;0.24796966429406642;0.7772101913500837
DOMRAZ-subgraph-1;-624.453594696;10.2476;0.128;-0.074;0.0;0.9760972594271584;0.02390274057284154;0.0;0.054;0.0;0.948431412753742;0.051568587246257944;0.0;104.69;1073.224;3629.5709;0.2562614574367115;0.7637179495126984
TAWMEL-subgraph-0;-623.792718703;7.9037;0.184;0.043;0.0;0.978033153666226;0.021966846333774027;0.0;0.227;0.0;0.9396891191709844;0.060310880829015534;0.0;94.64;1499.422;3112.1661;0.23861967644423407;0.7613803311161337
JARVOQ-subgraph-0;-623.792721753;7.9034;0.184;0.043;0.0;0.9780309194467047;0.021969080553295363;0.0;0.227;0.0;0.9396953683556107;0.06030463164438917;0.0;94.64;1352.823;3112.2121;0.23862105432410247;0.7613790187598489
RAHSIE-subgraph-0;-623.792721479;7.9036;0.184;0.043;0.0;0.9780309194467047;0.021969080553295363;0.0;0.227;0.0;0.9396891191709844;0.060310880829015534;0.0;94.64;1418.338;3112.1614;0.23863086837600772;0.7613738821205779
BANDUP-subgraph-1;-578.148356447;0.4702;0.132;-0.122;0.0;0.925877893056664;0.07412210694333599;0.0;0.01;0.0;0.9434253915910965;0.05657460840890355;0.0;123.87;1301.896;2273.5801;0.4277075736265099;0.5722924287842724
REYZUQ-subgraph-3;-578.148358335;0.4698;0.132;-0.122;0.0;0.9258852867830425;0.07411471321695762;0.0;0.01;0.0;0.9434253915910965;0.05657460840890355;0.0;123.87;1428.67;2273.5918;0.4276840655549636;0.5723160356944186
WEXPEV-subgraph-2;-1607.57534811;4.2397;0.16899999999999998;-0.218;0.11829796942733287;0.8817020305726672;0.0;0.0;0.022;0.19866747425802544;0.7890975166565718;0.012235009085402787;0.0;416.34;3946.796;3222.9776;;
REZCOS-subgraph-0;-776.38414874;7.5395;0.15800000000000003;0.12;0.0;0.9881889763779528;0.011811023622047246;0.0;0.278;0.0;0.9571608567828644;0.04283914321713565;0.0;123.22;1341.263;3058.6389;0.3888648762050496;0.611135143697561
SOHYIY-subgraph-0;-1647.61460905;2.6681;0.196;-0.23;0.07762349191896198;0.922376508081038;0.0;0.0;-0.034;-0.013418239708892428;0.9463270411644302;0.06709119854446213;0.0;317.64;3761.335;3135.3848;;
JEJNOB-subgraph-2;-1647.61460929;2.6683;0.196;-0.23;0.07765884764290593;0.922341152357094;0.0;0.0;-0.034;-0.013415188722146431;0.9463392451114142;0.06707594361073216;0.0;317.64;3099.533;3135.3862;;
MIXVEU-subgraph-1;-1647.61460919;2.6683;0.196;-0.23;0.07765884764290593;0.922341152357094;0.0;0.0;-0.034;-0.013418239708892431;0.9464407550602685;0.06697748464862409;0.0;317.64;3308.959;3135.3866;;
JOTRUI-subgraph-0;-957.609204738;3.3965;0.191;-0.266;0.17900775523212575;0.7782853500478062;0.04270689472006799;0.0;-0.075;0.010643959552953698;0.9302820649281532;0.05907397551889302;0.0;199.94;2332.146;3113.0864;;
CAWNIY-subgraph-2;-380.929856275;3.049;0.255;-0.261;0.03342618384401114;0.9452539104349689;0.021319905721019928;0.0;-0.006;0.10937007045956464;0.8321590072562836;0.05847092228415186;0.0;78.77;1286.478;3425.894;0.20224013958713918;0.8149461427635548
AXOFOI-subgraph-1;-3491.53456214;9.8909;0.07799999999999999;-0.209;0.0;1.0;0.0;0.0;-0.131;0.0;1.0;0.0;0.0;301.81;2236.082;3074.3771;;
AXOFUO-subgraph-1;-3491.53454754;9.8862;0.07799999999999999;-0.209;0.0;1.0;0.0;0.0;-0.131;0.0;1.0;0.0;0.0;301.83;2205.98;3074.3943;;
DEFGIF-subgraph-0;-997.752947043;1.9792;0.183;-0.22;0.0652972228597659;0.9347027771402342;0.0;0.0;-0.037;0.010270270270270271;0.9402162162162162;0.04951351351351352;0.0;183.51;1629.285;3134.666;0.3296677688778472;0.9735576226660767
APUCOD-subgraph-1;-597.342199489;5.0568;0.112;-0.012;0.25530350766645665;0.7101449275362318;0.03455156479731149;0.0;0.1;0.002827225130890053;0.9456544502617801;0.05151832460732983;0.0;182.13;2266.268;3109.0768;0.3862100361176157;0.7774412966454594
ZEKZEU-subgraph-0;-597.342182809;5.0551;0.112;-0.012;0.25451680672268906;0.7109243697478992;0.03455882352941176;0.0;0.1;0.00261862365140882;0.9459516078349219;0.05142976851366922;0.0;182.14;1742.648;3108.9742;0.3864652148274154;0.7771847494197385
PUMDAD-subgraph-1;-597.34220078;5.0567;0.112;-0.012;0.2551984877126654;0.7101449275362318;0.03465658475110271;0.0;0.1;0.002827225130890053;0.9456544502617801;0.05151832460732983;0.0;182.13;1544.172;3109.0758;0.38617955079276634;0.7775006733942176
WEMDIC-subgraph-4;-344.974247638;4.8781;0.196;-0.038;0.0;0.9532440782698249;0.04675592173017508;0.0;0.158;0.13247732599612758;0.7971058799551615;0.07041679404871089;0.0;73.11;1157.896;3067.1258;0.22674686724257714;0.7889462798441702
EBOWIB-subgraph-1;-344.9742436;4.8777;0.196;-0.038;0.0;0.9532440782698249;0.04675592173017508;0.0;0.158;0.13247732599612758;0.7971058799551615;0.07041679404871089;0.0;73.11;1212.873;3067.4665;0.22675575920263827;0.7889347291945079
OJURIW-subgraph-0;-344.974247282;4.8779;0.196;-0.038;0.0;0.9532440782698249;0.04675592173017508;0.0;0.158;0.13247732599612758;0.7971058799551615;0.07041679404871089;0.0;73.11;950.899;3067.1574;0.22674056671717488;0.788952062742305
JEZBAR-subgraph-3;-248.081559132;2.227;0.24100000000000002;-0.274;0.18742242449317337;0.7867190732312783;0.025858502275548204;0.0;-0.033;0.0;0.9304497918570414;0.06955020814295867;0.0;54.86;728.188;3136.116;0.49030694755223264;0.5096930524477673
WOGZIB-subgraph-3;-248.081567631;2.2273;0.24100000000000002;-0.274;0.1872608830524248;0.7866818322820804;0.026057284665494784;0.0;-0.033;0.0;0.9302679658952497;0.0697320341047503;0.0;54.86;853.833;3136.7249;0.4904447874681155;0.5095553421949619
GOQBEV-subgraph-3;-248.081576795;2.2268;0.24100000000000002;-0.274;0.18729961733374706;0.7866377081394147;0.026062674526838355;0.0;-0.033;0.0;0.9303623997563699;0.06963760024363008;0.0;54.86;778.41;3136.6956;0.49040980956192437;0.5095902228551916
YOLXIJ-subgraph-2;-572.283639052;3.6691;0.114;-0.227;0.013593064326233544;0.9864069356737664;0.0;0.0;-0.113;0.0;0.9680457094487356;0.03195429055126441;0.0;172.15;1674.869;3330.692;0.19987752861178573;0.8862370221018586
REDHUD-subgraph-3;-572.283635827;3.6696;0.114;-0.227;0.013591609589041098;0.9864083904109588;0.0;0.0;-0.113;0.0;0.9680524701153073;0.03194752988469269;0.0;172.14;1524.719;3330.5806;0.19989095629144185;0.8862689699208932
CAFWUC-subgraph-3;-572.283639195;3.6694;0.114;-0.227;0.013591609589041098;0.9864083904109588;0.0;0.0;-0.113;0.0;0.968049090139653;0.031950909860347015;0.0;172.15;1653.515;3330.5688;0.1998877523398753;0.8862634706805463
IKOCIU-subgraph-1;-572.283635658;3.6696;0.114;-0.227;0.013593064326233546;0.9864069356737664;0.0;0.0;-0.113;0.0;0.9680524701153073;0.03194752988469269;0.0;172.15;1202.539;3330.6481;0.19988866558296145;0.8862449514190105
PAKLUL-subgraph-2;-327.818134151;4.3451;0.337;-0.315;0.5557729941291586;0.44422700587084146;0.0;0.0;0.022;0.4980819077242094;0.45961638154484186;0.042301710730948676;0.0;80.55;1038.32;3041.6831;0.2752490918212368;0.7998259608763111
POMBUS-subgraph-0;-327.818073943;3.9068;0.332;-0.317;0.5753739930955121;0.42462600690448793;0.0;0.0;0.015;0.440326565689118;0.5090772370823934;0.050596197228488564;0.0;78.78;1084.37;3041.1737;0.5280001136908811;0.8740261767236255
