name;L*-energy;L*-dipole_moment;L*-homo_lumo_gap;L*-metal_bound_homo_energy;L*-metal_bound_homo_s;L*-metal_bound_homo_p;L*-metal_bound_homo_d;L*-metal_bound_homo_f;L*-metal_bound_lumo_energy;L*-metal_bound_lumo_s;L*-metal_bound_lumo_p;L*-metal_bound_lumo_d;L*-metal_bound_lumo_f;L_free-energy;L_free-dipole_moment;L_free-homo_lumo_gap;L_free-metal_bound_homo_energy;L_free-metal_bound_homo_s;L_free-metal_bound_homo_p;L_free-metal_bound_homo_d;L_free-metal_bound_homo_f;L_free-metal_bound_lumo_energy;L_free-metal_bound_lumo_s;L_free-metal_bound_lumo_p;L_free-metal_bound_lumo_d;L_free-metal_bound_lumo_f;L_free-polarisability;L_free-molar_volume;L_free-largest_frequency;L_free-I1/I3;L_free-I2/I3
ligand35540-0;-979.733921352;6.4167;0.142;0.0;0.0331540234932484;0.9328137007355364;0.0340322757712152;0.0;0.187;0.8579888145630002;0.1420111854369996;0.0;0.0;-979.747922735;4.8182;0.187;-0.041;0.1391764176417641;0.8230198019801981;0.0378037803780378;0.0;0.167;0.957406827435014;0.0425931725649859;0.0;0.0;199.4;2781.888;3277.4146;0.531429361090483;0.9471945997511084
ligand35541-0;-1313.54056526;4.6555;0.179;-0.256;0.0;1.0;0.0;0.0;-0.077;0.0;0.9348214285714286;0.0651785714285714;0.0;-1313.55161503;4.4837;0.173;-0.25;0.0;1.0;0.0;0.0;-0.077;0.0;0.935664023232436;0.0643359767675639;0.0;243.72;2700.086;3147.6372;;
ligand35542-0;-1073.68489467;1.4161;0.12;-0.199;0.0262768740757592;0.9737231259242408;0.0;0.0;-0.079;0.0;0.98478086737613;0.01521913262387;0.0;-1073.68628717;1.4186;0.127;-0.204;0.0232479404130459;0.976752059586954;0.0;0.0;-0.077;0.0;0.984993178717599;0.015006821282401;0.0;252.4;1955.037;3135.4966;0.4523457530262749;0.7033512436631033
ligand35543-0;-573.78772531;5.2844;0.196;-0.254;0.0122746035194438;0.9438409732782967;0.0438844232022594;0.0;-0.058;0.0;0.9324004527214734;0.0675995472785266;0.0;-573.796407674;5.077;0.212;-0.261;0.0125813449023861;0.9508676789587852;0.0365509761388286;0.0;-0.049;0.0;0.9371374327602574;0.0628625672397426;0.0;127.13;1525.253;3526.4277;0.200404092091719;0.9104944120369018
ligand35544-0;-709.682077661;9.2263;0.152;-0.037;0.0;0.9432499483150714;0.0567500516849286;0.0;0.115;0.0315491731940818;0.9080722367275892;0.0603785900783289;0.0;-709.687544404;7.6266;0.155;-0.039;0.0;0.945880367127334;0.0541196328726658;0.0;0.116;0.0302996422182468;0.9420840787119856;0.0276162790697674;0.0;199.72;2455.619;3113.9995;0.2952432576997468;0.8395582999674396
ligand35546-0;-339.608177426;8.7794;0.159;-0.065;0.0;0.9832419571738904;0.0167580428261094;0.0;0.103;0.0;0.954559537333471;0.0454404626665289;0.0;-339.606521484;8.604;0.159;-0.064;0.0;0.982942210276026;0.0170577897239739;0.0;0.101;0.0;0.95562435500516;0.04437564499484;0.0;85.07;1004.939;3060.8132;0.2108614370806437;0.7891385629193562
ligand35547-0;-1180.19545969;6.1199;0.153;-0.047;0.2512956107879429;0.7127445795875198;0.0359598096245372;0.0;0.156;1.195701357466063;-0.2485602632661457;0.0528589058000822;0.0;-1180.22390975;3.6012;0.206;-0.094;0.0253713542231378;0.9746286457768624;0.0;0.0;0.112;0.0;0.9413464625923152;0.0586535374076849;0.0;171.66;1727.057;3127.8548;0.3958058434313445;0.8356825813126841
ligand35548-0;-1296.53726404;7.3146;0.12;-0.052;0.0;0.982973289347664;0.0170267106523358;0.0;0.068;0.0;0.948965977318212;0.0510340226817878;0.0;-1296.53975064;6.7309;0.124;-0.058;0.0;0.9825821902895712;0.0174178097104289;0.0;0.066;0.0;0.9753996145561727;0.0246003854438272;0.0;298.15;3226.182;3136.5643;;
ligand35549-0;-914.005723973;4.5214;0.166;-0.231;0.3994655264564404;0.6005344735435596;0.0;0.0;-0.065;0.0;0.9627550469610278;0.0372449530389722;0.0;-914.00848931;5.249;0.178;-0.241;0.0545241143832693;0.9454758856167308;0.0;0.0;-0.063;0.0;0.9758788534342888;0.0241211465657111;0.0;233.94;2482.938;3223.0523;;
ligand35550-0;-3827.14472802;10.6155;0.104;-0.079;0.0444353435036346;0.9369304801883896;0.0186341763079758;0.0;0.025;0.0;0.9867777777777778;0.0132222222222222;0.0;-3827.15030705;9.5655;0.1129999999999999;-0.086;0.0;0.983754512635379;0.0162454873646209;0.0;0.027;0.0177598605360645;0.9684027021137502;0.0138374373501852;0.0;296.32;2121.344;3163.1708;;
ligand35551-0;-1187.6037882;14.1446;0.086;-0.058;0.0;0.9676645457390216;0.0323354542609784;0.0;0.028;0.0;0.971664563496616;0.0283354365033841;0.0;-1187.61056193;13.7806;0.084;-0.056;0.0;0.9558011049723756;0.0441988950276243;0.0;0.028;0.0;0.9712181303116147;0.0287818696883852;0.0;264.96;2580.228;3143.0817;;
ligand35552-0;-649.864869748;2.9477;0.198;-0.217;0.407435103087277;0.592564896912723;0.0;0.0;0.026;0.62231529209622;0.3527706185567009;0.024914089347079;0.0;-649.869007712;2.806;0.215;-0.228;0.4230154501864678;0.5769845498135323;0.0;0.0;-0.013;0.0250211148648648;0.8931587837837838;0.0818201013513513;0.0;149.93;1654.478;3207.5192;0.1522986331112085;0.9319207628434828
ligand35553-0;-481.423169096;14.4749;0.072;0.179;0.0302678759755325;0.9295507276945792;0.0401813963298882;0.0;0.334;0.7635457533665571;0.2026296257024706;0.0338246209309723;0.0;-481.456999688;12.6926;0.095;0.162;0.0295095594347464;0.923004987531172;0.0474854530340814;0.0;0.31;0.5536687631027254;0.4463312368972745;0.0;0.0;146.98;2157.749;3052.9894;0.1724321197688624;0.9746421815844782
ligand35554-0;-780.379837484;4.6974;0.144;-0.233;0.0470702283498492;0.9392503231365792;0.0136794485135717;0.0;-0.089;0.0;0.9709364908503768;0.0290635091496232;0.0;-780.385373791;4.3532;0.152;-0.238;0.054757822546078;0.9317402486069436;0.0135019288469781;0.0;-0.086;0.0;0.971465213209362;0.028534786790638;0.0;192.8;1794.614;3154.2651;;
ligand35555-0;-805.04628796;2.6086;0.251;-0.224;0.0422505531556211;0.931830154883574;0.0259192919608049;0.0;0.027;0.1890737902342894;0.7323188088460697;0.0786074009196409;0.0;-805.049151522;2.4628;0.26;-0.232;0.0441707368868124;0.9297090677426206;0.026120195370567;0.0;0.028;0.1500108154877784;0.782933160285529;0.0670560242266926;0.0;160.37;1962.071;3193.4284;0.5366511254000883;0.8053911370321707
ligand35556-0;-1175.1573611;6.7411;0.117;0.146;0.0;1.0;0.0;0.0;0.263;0.0825167612171222;0.905002578648788;0.0124806601340897;0.0;-1175.17281089;5.4269;0.149;0.113;0.0156006240249609;0.9711908476339052;0.0132085283411336;0.0;0.262;0.0952479552748731;0.8916036856817475;0.0131483590433792;0.0;86.96;1283.972;2928.8845;0.4960043229154347;0.7682184324266181
ligand35557-0;-728.202851037;5.1421;0.138;-0.19;0.4002752487825535;0.5735761168748676;0.0261486343425788;0.0;-0.007;-0.0187283236994219;1.018728323699422;0.0;0.0;-728.204602272;5.2374;0.145;-0.2;0.1419063975955345;0.8580936024044654;0.0;0.0;-0.004;0.0112262521588946;0.9418177892918826;0.0469559585492228;0.0;220.54;2053.382;3158.6114;0.200092776394884;0.8241168455108462
ligand35558-0;-961.571457934;9.5826;0.0549999999999999;0.135;0.2674978127734033;0.6963035870516185;0.0361986001749781;0.0;0.19;0.0;0.9383946559219596;0.0616053440780405;0.0;-961.628850303;4.4569;0.104;0.091;0.3100866402823832;0.6562199165686169;0.0336934431489998;0.0;0.195;-0.0112263444883994;0.9471827221212444;0.0640436223671549;0.0;287.57;3607.585;3125.8062;;
ligand35559-0;-1915.79424332;1.9775;0.157;-0.192;0.1492640294388224;0.8507359705611776;0.0;0.0;-0.035;0.0;0.9280067081935792;0.0719932918064207;0.0;-1915.80124976;1.8039;0.183;-0.219;0.1349728668744949;0.8650271331255052;0.0;0.0;-0.036;0.0158249941819874;0.9091226437049104;0.0750523621131021;0.0;369.38;4655.442;3680.7191;;
ligand35560-0;-1758.54050166;12.7407;0.089;-0.011;0.259463102325059;0.7049309221610693;0.0356059755138717;0.0;0.078;0.0291896765468274;0.9308013073368646;0.0400090161163078;0.0;-1758.57488173;16.2875;0.124;-0.053;0.1859378175167648;0.7664092664092665;0.0476529160739687;0.0;0.071;0.0128205128205128;0.890969899665552;0.0962095875139353;0.0;358.29;4085.496;3146.3321;;
ligand35561-0;-722.1431744;1.8104;0.128;-0.041;0.0;0.96875;0.03125;0.0;0.087;0.0;0.9387053059522568;0.0612946940477431;0.0;-722.156038406;1.6704;0.132;-0.048;0.0;0.967593560526866;0.032406439473134;0.0;0.084;0.0;0.9648711943793912;0.0351288056206089;0.0;190.12;1692.545;3702.2491;0.0915813854074143;0.9084186167262684
ligand35562-0;-722.709771579;3.9813;0.155;-0.22;0.0;1.0;0.0;0.0;-0.065;0.0;0.9459403047380506;0.0540596952619494;0.0;-722.719246832;3.9823;0.163;-0.221;0.0;1.0;0.0;0.0;-0.058;0.0;0.9423984891406988;0.0576015108593012;0.0;163.4;1728.656;3706.236;0.0964502913472732;0.9233213293350642
ligand35563-0;-426.039004659;1.149;0.257;-0.219;0.2174556213017751;0.7584530853761623;0.0240912933220625;0.0;0.038;0.9946037456353825;0.0053962543646174;0.0;0.0;-426.043829048;0.7122;0.263;-0.226;0.2412978083369145;0.7324881822088526;0.0262140094542329;0.0;0.062;0.9205704882062534;0.0794295117937465;0.0;0.0;112.61;1600.129;3448.7601;0.1763725678238242;0.9715361406703128
ligand35564-0;-820.935808195;1.4229;0.159;-0.25;0.0;1.0;0.0;0.0;-0.091;0.0;0.974126492702344;0.0258735072976559;0.0;-820.940622116;1.2621;0.15;-0.243;0.0;1.0;0.0;0.0;-0.093;0.0;0.9756282495667244;0.0243717504332755;0.0;209.19;1888.499;3639.6788;;
ligand35565-0;-1739.97608491;3.7842;0.114;0.009;0.0350838481906443;0.9482568402471314;0.0166593115622241;0.0;0.123;0.9442828373237862;0.0557171626762139;0.0;0.0;-1740.0080119;3.2973;0.123;-0.002;0.0321550255536626;0.92131601362862;0.0465289608177172;0.0;0.122;0.9535941765241128;0.0464058234758871;0.0;0.0;403.96;4394.846;3192.3793;;
ligand35567-0;-899.271742545;3.8105;0.138;-0.23;0.0;0.983183740843908;0.016816259156092;0.0;-0.092;0.0;0.9712944189520862;0.0287055810479137;0.0;-899.274026275;3.4617;0.145;-0.234;0.0;0.9814373120398217;0.0185626879601783;0.0;-0.089;0.0;0.9612583131003908;0.0387416868996094;0.0;169.95;1743.589;3139.981;0.1637696333742621;0.8392601578757014
ligand35569-0;-1713.45601288;4.0448;0.143;-0.158;0.0865946918578497;0.8800044984255512;0.0334008097165991;0.0;0.033;0.1623036649214659;0.7736171181424993;0.0640792169360345;0.0;-1713.46460102;3.4391;0.1679999999999999;-0.184;0.1052331547143997;0.8947668452856002;0.0;0.0;-0.016;0.0191165073624386;0.9541462154482044;0.0267372771893567;0.0;405.31;4434.673;3100.9872;;
ligand35570-0;-816.917061023;4.1248;0.192;-0.217;0.0;0.9801557665635336;0.0198442334364664;0.0;-0.025;0.0;0.9182779617562228;0.0817220382437773;0.0;-816.919750058;3.8276;0.196;-0.218;0.0;0.982437579348286;0.0175624206517139;0.0;-0.022;0.0;0.929288658704154;0.0707113412958461;0.0;117.83;1006.452;3433.2737;0.327277479131328;0.6765576641435466
ligand35571-0;-441.092163589;2.143;0.2259999999999999;-0.243;0.0344157945840975;0.9655842054159024;0.0;0.0;-0.014;0.0;0.9364002543989824;0.0635997456010176;0.0;-441.096601998;2.1846;0.235;-0.249;0.0702150537634408;0.9146236559139784;0.0151612903225806;0.0;0.036;1.1194029850746268;-0.1194029850746269;0.0;0.0;96.87;1265.703;3724.3614;0.2300426143798666;0.8812703723572498
ligand35572-0;-726.883571133;7.2516;0.144;-0.028;0.0;0.9647459793375226;0.0352540206624773;0.0;0.116;0.041897921427794;0.9179453694634888;0.0401567091087169;0.0;-726.9463034;4.5234;0.156;-0.062;0.0;0.9547491995731056;0.0452508004268943;0.0;0.094;0.0217904680120223;0.9366680978960928;0.0415414340918849;0.0;181.84;2127.389;3383.9283;0.268568816422935;0.7767335649257855
ligand35573-0;-812.816706626;10.703;0.124;-0.087;-0.0111275964391691;0.9856930902924969;0.0254345061466723;0.0;0.063;0.0;0.9846121192826064;0.0153878807173936;0.0;-812.820285911;9.9444;0.141;-0.102;-0.0024410953088516;0.9732540861812778;0.0291870091275737;0.0;0.056;0.0117130307467057;0.9711357456599038;0.0171512235933905;0.0;123.55;1333.402;3642.0857;0.2815095582614124;0.7650147198544534
ligand35574-0;-1241.42894465;1.8092;0.136;-0.003;0.0357984513522612;0.9520816967792616;0.0121198518684771;0.0;0.133;0.8465987968533087;0.1728366496992133;-0.0194354465525219;0.0;-1241.4426164;1.6973;0.157;-0.022;0.0387371249440215;0.948947604120018;0.0123152709359605;0.0;0.135;0.9163240360040004;0.0836759639959995;0.0;0.0;238.42;3245.277;3725.3429;;
ligand35575-0;-617.270894506;1.1632;0.155;-0.011;0.0152112676056338;0.9690140845070424;0.0157746478873239;0.0;0.144;0.1083051563820794;0.8257607776838546;0.0659340659340659;0.0;-617.272300546;0.9147;0.154;-0.011;0.0263539921831379;0.9573422668900056;0.0163037409268565;0.0;0.143;0.1131240783652833;0.8228354750368655;0.0640404465978513;0.0;191.55;1710.494;3185.3748;0.1197940081721642;0.8915005275096572
ligand35576-0;-1375.46156782;0.9973;0.238;-0.218;0.1539967373572594;0.7989124524197934;0.0470908102229472;0.0;0.02;0.2534495279593319;0.6885741951101428;0.0579762769305252;0.0;-1375.48813412;4.6586;0.219;-0.209;0.1188076345700192;0.819644006004718;0.0615483594252626;0.0;0.01;0.1563736263736263;0.776043956043956;0.0675824175824175;0.0;229.27;2991.864;3473.4674;;
ligand35577-0;-867.749430218;2.1981;0.147;-0.22;0.1302558398220245;0.8164627363737487;0.0532814238042269;0.0;-0.073;0.0;0.9428123366440146;0.0571876633559853;0.0;-867.779662003;3.0792;0.179;-0.246;0.1661942257217848;0.7691338582677165;0.0646719160104987;0.0;-0.067;0.0;0.925667948851232;0.074332051148768;0.0;183.09;1976.816;3136.0615;0.2193808623689326;0.945925206674075
ligand35578-0;-655.457370274;1.7916;0.142;-0.233;0.0;0.989298079949638;0.0107019200503619;0.0;-0.091;0.0;0.9887740357897076;0.0112259642102923;0.0;-655.485071618;1.8516;0.1579999999999999;-0.237;0.0;1.0;0.0;0.0;-0.079;0.0;0.9759023007305636;0.0240976992694362;0.0;177.52;1603.044;3147.3842;0.0675013761878512;0.9324986248295576
ligand35579-0;-980.609065156;4.7537;0.1679999999999999;-0.05;0.0;0.9330502939255388;0.0669497060744611;0.0;0.125;-0.0131099781500364;0.957513959698956;0.0555960184510803;0.0;-980.62588292;3.9251;0.185;-0.065;0.0;0.9510775862068964;0.0489224137931034;0.0;0.121;0.0255555555555555;0.9744444444444444;0.0;0.0;286.26;2472.861;3107.7051;;
ligand35580-0;-781.788490427;5.1803;0.033;-0.101;0.0;1.0;0.0;0.0;0.057;0.0;0.9558352890975036;0.0441647109024962;0.0;-781.790766252;5.1088;0.0409999999999999;-0.107;0.0;1.0;0.0;0.0;0.059;0.0;0.9572512557443624;0.0427487442556374;0.0;225.45;2464.048;3152.3416;0.6036557435346807;0.6985642628664348
ligand35581-0;-1935.1085653;2.4257;0.141;-0.193;0.1453237410071942;0.8546762589928057;0.0;0.0;-0.052;0.0;1.0;0.0;0.0;-1935.12464685;3.307;0.1549999999999999;-0.205;0.0502931889941362;0.9497068110058638;0.0;0.0;-0.05;0.0;1.0;0.0;0.0;460.31;4635.712;3157.2591;;
ligand35582-0;-712.008379368;3.6767;0.044;0.188;0.0083216127519925;0.9916783872480076;0.0;0.0;0.232;0.2940470998691671;0.705952900130833;0.0;0.0;-712.083490488;5.0307;0.0799999999999999;0.161;0.0248037319376493;0.9751962680623506;0.0;0.0;0.241;0.8950895309238712;0.0915082939690211;0.0134021751071075;0.0;352.28;1964.953;3088.7518;;
ligand35583-0;-3544.8401757;3.1083;0.166;-0.231;0.0406080106512814;0.93276378564296;0.0266282037057583;0.0;-0.065;0.0129994672349493;0.9318060735215772;0.0551944592434736;0.0;-3544.85389148;4.1342;0.174;-0.236;0.0;0.9721981826049328;0.027801817395067;0.0;-0.062;0.0;0.935081547809402;0.064918452190598;0.0;184.65;1968.999;3166.8598;;
ligand35584-0;-873.970477884;13.0098;0.09;0.091;0.0;0.9748738435660218;0.0251261564339781;0.0;0.181;0.0;0.9675474180462668;0.0324525819537331;0.0;-873.994466685;13.5761;0.0989999999999999;0.082;0.0;0.97593921485859;0.0240607851414098;0.0;0.181;0.0;0.9685823754789272;0.0314176245210727;0.0;306.78;2189.909;3691.4603;;
ligand35585-0;-1231.34439016;2.9405;0.12;-0.055;0.0;0.9675616438356164;0.0324383561643835;0.0;0.065;0.0;0.9882529079811124;0.0117470920188874;0.0;-1231.37893812;3.0289;0.123;-0.067;0.0;0.9860634885521514;0.0139365114478486;0.0;0.056;0.0;0.986063106254878;0.013936893745122;0.0;413.85;3401.835;3170.9119;;
ligand35586-0;-1059.75979306;8.2993;0.099;-0.055;0.0213729206148662;0.947357338387029;0.0312697409981048;0.0;0.049;0.0;0.9815161441272812;0.0184838558727187;0.0;-1059.77688332;8.8885;0.106;-0.062;0.021755201182807;0.9375858063153448;0.0406589925018481;0.0;0.05;0.0;0.9505179634119464;0.0494820365880537;0.0;356.23;2252.162;3213.0733;;
ligand35587-0;-1008.05825014;3.9417;0.21;-0.234;0.0;0.9885939665280886;0.0114060334719113;0.0;-0.024;-0.002020202020202;0.950877192982456;0.0511430090377458;0.0;-1008.05948153;3.8858;0.213;-0.236;0.0;0.9888111888111888;0.0111888111888111;0.0;-0.023;-0.0017171066752522;0.9619016956428418;0.0398154110324103;0.0;276.27;3476.661;3148.6646;;
ligand35589-0;-482.301867032;8.3756;0.084;0.189;0.2793118096856414;0.695624468988955;0.0250637213254035;0.0;0.273;0.9896840747904576;0.0103159252095422;0.0;0.0;-482.34779962;2.5557;0.1349999999999999;0.15;0.0845569092991773;0.8924294491304801;0.0230136415703426;0.0;0.298;0.0619354838709677;0.8858064516129033;0.052258064516129;0.0;164.52;1646.551;3251.512;0.2958067570760282;0.8485849446484114
ligand35590-0;-2771.54694094;8.8726;0.078;-0.222;0.0;0.9738044471519952;0.0261955528480048;0.0;-0.144;0.0;1.0;0.0;0.0;-2771.56443252;8.0947;0.0839999999999999;-0.217;0.0;1.0;0.0;0.0;-0.133;0.0;1.0;0.0;0.0;283.43;2430.716;3148.2111;;
ligand35590-1;-2771.56421027;24.6751;0.0199999999999999;0.127;0.0;1.0;0.0;0.0;0.261;2.120484400656816;-1.2075123152709375;0.0870279146141215;0.0;-2771.57574967;23.9083;0.0269999999999999;0.116;0.0;1.0;0.0;0.0;0.258;0.8090763694522191;0.0989604158336665;0.0919632147141143;0.0;392.74;2148.09;3096.0456;;
ligand35591-0;-1713.52792549;3.3819;0.175;-0.223;0.0855591266762717;0.914440873323728;0.0;0.0;-0.034;-0.0130696670076144;0.9618138424821;0.0512558245255142;0.0;-1713.53175975;3.2874;0.189;-0.234;0.0852166244074523;0.9147833755925476;0.0;0.0;-0.034;0.0;0.9644866385372716;0.0355133614627285;0.0;350.74;2919.552;3138.4342;;
ligand35592-0;-1292.39449597;3.5616;0.177;-0.207;0.1359243697478991;0.8640756302521008;0.0;0.0;-0.03;0.0;0.8995865970409052;0.1004134029590948;0.0;-1292.3983436;3.4197;0.192;-0.222;0.1497605109100585;0.8502394890899414;0.0;0.0;-0.03;0.0;0.8959920503477974;0.1040079496522027;0.0;274.96;4263.143;3158.087;;
ligand35593-0;-1321.37312239;1.9075;0.09;-0.04;0.000869092884302;0.9594785442694188;0.0396523628462791;0.0;0.05;0.0;0.97393417274133;0.0260658272586701;0.0;-1321.38998637;2.4174;0.093;-0.043;0.0;0.9633771929824562;0.0366228070175438;0.0;0.05;0.0;0.9860155633246872;0.0139844366753129;0.0;419.39;2996.494;3142.2261;;
ligand35594-0;-349.353887928;8.9175;0.173;-0.065;0.1755042628405074;0.8030775629028905;0.0214181742566022;0.0;0.108;0.0222545757071547;0.930532445923461;0.0472129783693843;0.0;-349.366234694;8.2368;0.179;-0.066;0.0796040004040812;0.8757450247499747;0.044650974845944;0.0;0.113;0.0;0.9520196623210088;0.0479803376789912;0.0;86.82;1079.957;3131.7364;0.4061858752865194;0.6049530685954145
ligand35595-0;-1201.1803934;1.0001;0.1609999999999999;-0.205;0.0996208204067562;0.9003791795932438;0.0;0.0;-0.044;0.0;0.9536329914902902;0.0463670085097097;0.0;-1201.22442994;2.0608;0.1659999999999999;-0.209;0.0438306494614482;0.9287618641356512;0.0274074864029007;0.0;-0.043;0.0;0.9879504376491984;0.0120495623508014;0.0;309.05;2943.821;3492.3139;;
ligand35596-0;-746.659914551;2.2502;0.152;-0.201;0.0323302382816869;0.9408211209307528;0.0268486407875601;0.0;-0.049;0.0;0.9567801188546732;0.0432198811453268;0.0;-746.663166807;2.2849;0.154;-0.201;0.0331436223635755;0.9392924896774916;0.0275638879589331;0.0;-0.047;0.0;0.955960516324981;0.0440394836750189;0.0;194.86;2266.622;3540.4909;0.2801395240453995;0.8860784449750656
ligand35597-0;-696.273723884;18.6539;0.134;-0.083;0.0;1.0;0.0;0.0;0.051;0.0420645992059233;0.8997746539328254;0.0581607468612512;0.0;-696.279820455;18.1456;0.133;-0.082;0.0;1.0;0.0;0.0;0.051;0.0411239100010765;0.9016040477984713;0.0572720422004521;0.0;158.75;1632.264;3518.5501;0.1010230437578403;0.905919996227344
ligand35598-0;-952.758723164;7.7387;0.095;-0.011;0.2936250392546843;0.681880037684497;0.0244949230608185;0.0;0.084;0.012009087958455;0.9719787947636048;0.01601211727794;0.0;-952.773467933;7.2662;0.129;-0.047;0.3524657253939022;0.6167382852465725;0.0307959893595252;0.0;0.082;0.0254824608167181;0.938479582044994;0.0360379571382876;0.0;176.37;1605.664;3105.8963;0.2064264271913011;0.8571287408788634
ligand35599-0;-520.777799588;3.3692;0.173;-0.208;0.4324582846211074;0.5531937506642577;0.0143479647146349;0.0;-0.035;0.0;0.9758064516129032;0.0241935483870967;0.0;-520.783289692;2.8926;0.176;-0.21;0.4238557266399493;0.5609576038810378;0.0151866694790128;0.0;-0.034;0.0;0.976047261009667;0.0239527389903329;0.0;132.4;1880.528;3220.4978;0.1532206291580537;0.9952463666481784
ligand35600-0;-1304.48514195;5.1025;0.176;-0.207;0.0138532007596916;0.9540833426432802;0.0320634565970282;0.0;-0.031;0.1194504371522652;0.8096968320654025;0.0708527307823322;0.0;-1304.48802693;4.6552;0.177;-0.207;0.0135477475492895;0.9442669897565812;0.0421852626941293;0.0;-0.03;0.1169755877034358;0.8171338155515371;0.0658905967450271;0.0;276.02;2993.926;3137.7768;;
ligand35601-0;-400.853051349;4.0805;0.261;-0.268;0.1230880529144274;0.8546920214964862;0.0222199255890863;0.0;-0.007;0.1582826017302146;0.8023069528997117;0.0394104453700736;0.0;-400.872085039;4.8129;0.284;-0.287;0.1107765780730896;0.8740656146179402;0.01515780730897;0.0;-0.003;0.283720456397718;0.6854115729421353;0.0308679706601467;0.0;64.62;947.877;3405.4145;0.2782433948763339;0.7744023328075064
ligand35602-0;-345.633498509;8.8728;0.099;0.065;-0.0524146676529641;1.028003804290394;0.02441086336257;0.0;0.18;0.9119907358669334;0.0880092641330666;0.0;0.0;-345.665217551;7.3994;0.141;0.024;0.0079724197371256;0.9615384615384616;0.0304891187244128;0.0;0.184;1.4088595256146432;-0.4202317773204809;0.0113722517058377;0.0;93.6;1075.341;3287.9662;0.4373853233695136;0.6472872179129081
ligand35604-0;-777.493067679;9.3734;0.094;0.172;0.0;1.0;0.0;0.0;0.266;0.0;0.9480573446914606;0.0519426553085393;0.0;-777.503857404;8.8556;0.104;0.163;0.0;1.0;0.0;0.0;0.267;0.0;0.9723135674127504;0.0276864325872493;0.0;146.51;1400.852;3091.4345;0.2482772309006795;0.7517227817563112
ligand35605-0;-783.609072462;3.6472;0.172;-0.227;0.0;1.0;0.0;0.0;-0.055;0.0;0.9563754747693975;0.0436245252306022;0.0;-783.611364895;3.0999;0.166;-0.225;0.0;1.0;0.0;0.0;-0.059;0.0;0.9719094983058258;0.0280905016941742;0.0;217.93;2311.165;3161.9391;0.2651782132622746;0.7797440968518775
ligand35606-0;-1181.26006388;8.5889;0.069;0.068;0.0;0.9810837876933348;0.0189162123066651;0.0;0.137;0.0;0.9502346393102696;0.0497653606897304;0.0;-1181.30784258;6.5452;0.1019999999999999;0.042;0.0;0.9556550474363076;0.0443449525636925;0.0;0.144;0.0;0.9734030714444692;0.0265969285555308;0.0;383.98;3659.991;3125.6915;;
