name;logp;n_aliphatic_rings;n_aromatic_rings;n_saturated_rings;n_rotatable_bonds;exact_cone_angle;buried_volume;solid_angle;solid_cone_angle;G_parameter;sasa_area_stable;sasa_volume_stable;sasa_area_free;sasa_volume_free;L*-energy;L*-dipole_moment;L*-homo_lumo_gap;L*-metal_bound_homo_energy;L*-metal_bound_homo_s;L*-metal_bound_homo_p;L*-metal_bound_homo_d;L*-metal_bound_homo_f;L*-metal_bound_lumo_energy;L*-metal_bound_lumo_s;L*-metal_bound_lumo_p;L*-metal_bound_lumo_d;L*-metal_bound_lumo_f;L_free-energy;L_free-dipole_moment;L_free-homo_lumo_gap;L_free-metal_bound_homo_energy;L_free-metal_bound_homo_s;L_free-metal_bound_homo_p;L_free-metal_bound_homo_d;L_free-metal_bound_homo_f;L_free-metal_bound_lumo_energy;L_free-metal_bound_lumo_s;L_free-metal_bound_lumo_p;L_free-metal_bound_lumo_d;L_free-metal_bound_lumo_f;L_free-polarisability;L_free-molar_volume;L_free-largest_frequency;L_free-I1/I3;L_free-I2/I3
ligand13063-0;0.0829999999999999;1;0;1;0;286.59589101748986;0.6884317927692881;9.039266591054636;232.03478482503564;71.93219799458858;424.8491608867047;673.094287203877;414.8685204536979;659.0412183138088;-768.580645882;1.5686;0.297;-0.25;0.1344635392475616;0.8655364607524384;0.0;0.0;0.056;0.9641940881204684;0.0245398773006134;0.011266034578918;0.0;-768.598884758;3.2176;0.292;-0.248;0.1610563913843489;0.8141573763394306;0.0247862322762203;0.0;0.053;0.9323587169975998;0.0676412830024001;0.0;0.0;137.01;2058.231;3016.7607;0.4613163268372234;0.610969381591184
ligand13064-0;2.2096;0;1;0;9;217.5050502115432;0.5266900391352963;6.972205628148348;192.5915470049581;55.48304949864714;455.7209102753145;724.7230380881689;473.5108776137142;740.4056004513085;-766.165760133;3.4097;0.146;-0.032;0.0;0.9649876490172914;0.0350123509827086;0.0;0.114;0.050236660929432;0.9211488812392428;0.0286144578313253;0.0;-766.181049365;2.4017;0.15;-0.036;0.0;0.9666525063721324;0.0333474936278674;0.0;0.114;0.0382590005373455;0.9217624932831812;0.0399785061794734;0.0;201.62;2338.083;3105.4137;;
ligand13065-0;2.2096;0;1;0;9;206.4174197791903;0.3372390980245993;4.79514142096548;152.6010150574051;38.15852299856756;500.9103062237437;764.1084963438311;502.3202408584531;765.7579682574825;-766.175843595;7.4302;0.146;-0.031;0.0;0.9665997251876124;0.0334002748123877;0.0;0.115;0.2483027267668336;0.7385642737896493;0.0131329994435169;0.0;-766.180858014;6.8803;0.149;-0.033;0.0;0.9666808149405772;0.0333191850594227;0.0;0.116;0.0183677958644962;0.9407171139463264;0.0409150901891773;0.0;204.02;2021.833;3103.8044;;
ligand13066-0;2.60827;0;1;0;3;193.06523299645784;0.2976087868058144;4.547134106596464;147.92086394312366;36.18494349832883;333.34002634817136;488.5725683067864;335.3399058497213;491.3234681580531;-478.596680311;7.2126;0.146;-0.031;0.0;0.9656647881444376;0.0343352118555625;0.0;0.115;0.0346839546191247;0.9381955699621826;0.0271204754186926;0.0;-478.604633055;6.6783;0.15;-0.03;0.0;0.953857245854362;0.046142754145638;0.0;0.12;0.0404703888123741;0.9218137514567222;0.0377158597309036;0.0;120.89;1365.349;3254.8551;0.3972852221429812;0.7272618765904918
ligand13067-0;5.560270000000004;1;0;1;16;160.60565149937025;0.3041837495341036;4.672137793274396;150.2861527351312;37.179691230304;585.7617100693311;1085.5422947233133;584.5017618206523;1085.3455860768554;-2077.9008689;0.9837;0.2249999999999999;-0.238;0.0;0.9568353306702174;0.0431646693297825;0.0;-0.013;-0.0821576763485477;0.8612922347362182;0.2208654416123296;0.0;-2077.90267996;0.6838;0.2269999999999999;-0.236;0.0;0.9451212819668532;0.0548787180331467;0.0;-0.009;-0.0567309927923738;0.8470123227156474;0.2097186700767263;0.0;299.68;4025.307;3099.2185;;
ligand13068-0;0.6793;1;1;1;1;135.07000486277548;0.1892005218039508;3.140092609349658;119.96840773479926;24.9880630272163;336.8106175697516;493.7112625291585;338.4605688578335;496.2463882960416;-532.663625866;9.1882;0.103;0.02;0.0213837771152462;0.9452040711421816;0.0334121517425722;0.0;0.133;0.035190005205622;0.9010931806350858;0.063716814159292;0.0;-532.681208181;8.2233;0.149;-0.026;0.015973097940311;0.942833123160992;0.0411937788986969;0.0;0.135;0.0422212978369384;0.8959026622296173;0.0618760399334442;0.0;124.77;1455.347;3124.3728;0.2242730337169563;0.7862138323134156
ligand13069-0;1.8119;0;2;0;3;243.80537202282972;0.4185496645546031;5.338157435894419;162.69910541070078;42.479707146267714;483.6427722511864;730.7171538385128;484.27273926547446;730.939761475527;-1134.58498211;8.6091;0.1149999999999999;-0.06;0.0161323681489141;0.9657704239917272;0.0180972078593588;0.0;0.055;0.0;0.959819993571199;0.040180006428801;0.0;-1134.58758999;8.1318;0.121;-0.069;0.0;0.980489315577578;0.0195106844224218;0.0;0.052;0.0;0.9599443075934454;0.0400556924065545;0.0;262.16;2040.64;3497.0497;;
ligand13071-0;1.0629;0;1;0;0;123.9856556982038;0.1796088799850913;2.1670639122486333;98.14537242782058;17.244946681521565;275.6127357416191;375.7746608892954;275.80273757445906;375.9718409154037;-324.162333734;2.0148;0.014;-0.278;0.1373580143037442;0.8389777029869584;0.0236642827092974;0.0;-0.056;0.0;0.945615866388309;0.054384133611691;0.0;-324.162899555;1.9825;0.016;-0.279;0.1509493010640517;0.8253703317337784;0.0236803672021698;0.0;-0.055;0.0;0.9462580035688044;0.0537419964311955;0.0;80.84;1023.052;3406.9939;0.2095823828926009;0.790417617107399
ligand13072-0;1.6740999999999997;0;1;0;2;171.36501551148004;0.2571456857994782;3.629107031633729;130.02637159198426;28.87951615470317;367.7873275219777;541.1474236517568;363.69749408662926;536.2621034192318;-792.776830099;3.5203;0.179;-0.234;0.0;0.978608470181504;0.0213915298184961;0.0;-0.055;0.0;0.9199538396978598;0.0800461603021401;0.0;-792.785376235;3.4728;0.18;-0.239;0.0;0.98060413354531;0.0193958664546899;0.0;-0.059;0.0;0.9281928712459732;0.0718071287540268;0.0;111.39;1456.386;3730.6388;0.1245328881285349;0.9265122117897436
ligand13073-0;4.194210000000001;1;2;0;2;170.04925026937107;0.2033463007827059;3.248095794639392;122.23048056276956;25.847525067642845;435.3920463248242;671.6932098518205;433.05211605817664;667.3963277180248;-1067.64702524;5.9292;0.115;-0.194;0.0;0.9807244931871054;0.0192755068128946;0.0;-0.079;0.0;0.963725074246924;0.0362749257530759;0.0;-1067.68632507;1.7064;0.158;-0.228;0.0;1.0;0.0;0.0;-0.07;0.0;0.9719616204690832;0.0280383795309168;0.0;204.36;2213.038;3145.7788;0.1762953319889951;0.8249590908391136
ligand13074-0;3.3801999999999994;0;2;0;5;257.3466062413451;0.4305173779351472;6.44919020308788;183.02791859705613;51.32102498806302;527.2521664268047;822.3787215600207;534.5515819719058;830.6421517167169;-3486.48354533;8.0463;0.0829999999999999;0.089;0.0;0.9831812685500716;0.0168187314499285;0.0;0.172;0.0;0.9440008631851532;0.0559991368148467;0.0;-3486.51372707;9.0496;0.091;0.079;0.0;0.9741351438732622;0.0258648561267377;0.0;0.17;0.0;0.944754344561253;0.055245655438747;0.0;358.1;2846.673;3101.9201;;
ligand13075-0;2.7075900000000006;1;1;0;6;180.4003681759087;0.2978883246366008;4.2161243442732985;141.58588492795676;33.55085150405857;456.45265441190094;700.4864189953679;454.5926450273351;698.0185702938231;-669.254813116;3.6201;0.1649999999999999;-0.208;0.4401311072416265;0.5363105602786029;0.0235583324797705;0.0;-0.043;0.0;1.0;0.0;0.0;-669.257262722;3.6836;0.1709999999999999;-0.216;0.4576059850374065;0.5179758935993349;0.0244181213632585;0.0;-0.045;0.0112161864965911;0.9887838135034088;0.0;0.0;172.02;1902.002;3160.5145;0.2177239698979252;0.914684033339022
ligand13076-0;3.845780000000001;0;2;0;4;204.93300488510883;0.3688326966082743;4.717139120478452;151.13443993739773;37.53780041381506;457.1439543436935;685.7950455332387;456.6642290410234;686.0857862780432;-633.544769065;2.2388;0.084;0.149;0.0136624063464081;0.9603349493168798;0.0260026443367122;0.0;0.244;0.0;0.9550536920181556;0.0449463079818443;0.0;-633.569181314;1.2767;0.0999999999999999;0.136;0.0;0.9751842219332466;0.0248157780667533;0.0;0.236;0.0;0.988065257856126;0.0119347421438738;0.0;313.86;2532.63;3095.1879;;
ligand13077-0;7.967890000000006;1;2;1;15;194.91574226318068;0.3356259317927693;5.744169410224343;170.15743097331116;45.71064777972306;668.1231004576703;1248.7471834243672;660.3032586863616;1238.431044496324;-4023.61720109;7.9003;0.071;0.02;-0.0089254257193188;0.9955372871403406;0.0133881385789782;0.0;0.1;0.0090662898857882;0.9651477687507358;0.0257859413634758;0.0;-4023.6504248;6.6022;0.104;-0.016;0.0494586894586894;0.9225071225071224;0.028034188034188;0.0;0.088;-0.0114147353856796;0.9530727545255392;0.0583419808601406;0.0;414.54;4264.44;3115.4798;;
ligand13078-0;-0.4216999999999999;0;0;0;1;112.56351419807112;0.1704714871412598;2.527074529881078;106.5744934082098;20.10982014961006;213.2512683952518;265.45805016777524;213.1712504623307;265.30693523353835;-171.853543096;0.6737;0.281;-0.26;0.0608058608058608;0.9391941391941392;0.0;0.0;0.021;0.074421449689061;0.8680803343867876;0.0574982159241512;0.0;-171.855761599;0.8064;0.289;-0.269;0.0637341970535994;0.9362658029464004;0.0;0.0;0.02;0.0186335403726708;0.9160981570104876;0.0652683026168414;0.0;37.68;492.3;3478.883;0.1421226698640919;0.9054794419630304
ligand13079-0;0.59869;0;0;0;4;224.7858190090065;0.4364400857249347;5.761169911612542;170.46859418250634;45.84593347127169;389.133978551055;548.7613801889461;393.5139192457849;553.6957437510298;-457.329296563;0.0404;0.161;-0.022;0.0;0.9522875816993464;0.0477124183006535;0.0;0.139;0.0222741953446931;0.930727252478004;0.0469985521773026;0.0;-457.33554266;0.1944;0.163;-0.027;0.0289731572219855;0.9233063485300383;0.0477204942479761;0.0;0.136;0.0015865820489574;0.949002719854941;0.0494106980961015;0.0;143.01;1349.028;3412.4288;0.1856992962443625;0.9122415860666973
ligand13080-0;2.708600000000001;0;2;0;15;334.92112689667096;0.8739575568393589;11.740346252791396;300.5774826896598;93.42670698710806;575.1714225090773;1053.936417743169;680.3718066658754;1146.5840366403677;-1373.92351381;0.0106;0.14;0.08;0.0;0.9751623561581404;0.0248376438418593;0.0;0.22;0.1011747782306401;0.8988252217693599;0.0;0.0;-1374.0043876;2.6992;0.15;0.037;0.0;0.9777630268835048;0.0222369731164951;0.0;0.187;0.0416151164098526;0.9583848835901472;0.0;0.0;348.89;4289.565;3334.5839;;
ligand13081-0;1.8538;0;1;0;2;144.54370733815776;0.2347477171077152;2.91508597332938;115.16975068842883;23.19751710966099;351.8010769609152;509.89860266571134;347.64129759940266;505.86072649192766;-837.418167924;5.6846;0.163;-0.037;0.0001029654036243;0.98918863261944;0.0107084019769357;0.0;0.126;0.0;0.9376761666144692;0.0623238333855308;0.0;-837.42158355;5.056;0.1709999999999999;-0.053;0.0191990090834021;0.980800990916598;0.0;0.0;0.118;0.0;0.9431063122923588;0.0568936877076412;0.0;131.75;1543.585;3106.6842;0.2413422263304114;0.7614894312054405
ligand13082-0;6.865400000000007;1;2;0;11;192.2145355755019;0.3215442135669027;4.646137026445386;149.7952740724161;36.97278370205317;636.1122588668206;1142.2109326568382;639.7825868515366;1139.2235571845772;-1762.6550166;4.842;0.105;-0.024;0.0552376503561835;0.9447623496438164;0.0;0.0;0.081;-0.0192283680859033;1.0192283680859031;0.0;0.0;-1762.66749557;1.971;0.123;-0.037;0.0369429692911567;0.9630570307088432;0.0;0.0;0.086;0.011508031647087;0.9622392711579956;0.0262526971949172;0.0;376.09;3631.374;3129.9528;;
ligand13084-0;4.053620000000002;0;3;0;8;200.4244385352514;0.4344891446142378;6.037178051797415;175.51221855543744;48.04233646347286;585.6709788945396;984.4834368444654;550.1404103468448;946.7974582387598;-1469.34896639;9.2188;0.0529999999999999;0.128;0.0738852121080611;0.8980145383530432;0.0281002495388955;0.0;0.205;0.0575672159583694;0.9140286209887252;0.0284041630529054;0.0;-1469.38538749;9.3117;0.088;0.101;0.1547217537942664;0.8149241146711635;0.0303541315345699;0.0;0.189;0.1200758373709711;0.8007162418369497;0.0792079207920792;0.0;325.49;2956.35;3241.8429;;
ligand13085-0;2.4383800000000004;0;1;0;3;158.67807197444998;0.2740577245620574;3.668108181877244;130.80987319282016;29.189877447079414;309.6524621502471;444.600803501218;312.5227086215355;450.5217341146562;-348.369363718;12.8791;0.044;0.234;0.3675339724007163;0.6324660275992837;0.0;0.0;0.278;0.1244630696699842;0.843268727082242;0.0322682032477737;0.0;-348.4081742;13.4267;0.089;0.186;0.1910910264686895;0.7912631805465892;0.0176457929847213;0.0;0.281;-0.0412553257819806;0.9983373168450588;0.0429180089369219;0.0;159.51;1372.858;3024.6755;0.2969148514205164;0.895545455437637
ligand13086-0;1.7741999999999996;0;2;0;2;219.9579454844792;0.3385261367871785;4.311127146148527;143.41564803240243;34.306859780359694;360.6822192617599;528.5647346038782;363.1221105591031;531.7750337546616;-550.310692661;1.6492;0.166;-0.219;0.0;0.9748271948829051;0.0251728051170948;0.0;-0.053;0.0;0.9669771380186284;0.0330228619813717;0.0;-550.316068049;1.4928;0.175;-0.224;0.0;0.9744990892531876;0.0255009107468123;0.0;-0.049;0.0;0.9555156382079458;0.044484361792054;0.0;135.42;1300.271;3638.7603;0.1943414866839461;0.8275641375709644
ligand13087-0;1.7587999999999997;0;0;0;8;158.15120433361642;0.2407111908311591;3.871114169042206;134.84992739096737;30.805347763807102;415.5440714900654;618.5688696360897;410.1043403855753;613.7522940901057;-652.507867066;14.0534;0.1159999999999999;-0.039;0.0;0.9846059741054134;0.0153940258945866;0.0;0.21;1.1038047532772035;-0.1405733773846318;0.0367686241074283;0.0;-652.512494743;12.7975;0.139;-0.059;-0.0002091175240485;0.9785654537850272;0.0216436637390213;0.0;0.179;1.384607184735103;-0.4341754610382688;0.0495682763031659;0.0;118.16;1931.452;3625.4692;0.1278499957404372;0.9292138177348592
ligand13088-0;2.8398000000000003;0;3;0;3;162.27108664757796;0.2958849701826314;3.660107945929856;130.64935615173582;29.126213592233007;479.9533861434147;761.2060888203207;479.6233434593243;762.8468518275027;-1051.65354143;3.4801;0.188;-0.232;0.06994030859331;0.93005969140669;0.0;0.0;-0.044;0.0;0.9396394340483798;0.0603605659516202;0.0;-1051.65564751;3.2416;0.1939999999999999;-0.235;0.0708473472930454;0.9291526527069544;0.0;0.0;-0.041;0.0;0.9308702096125344;0.0691297903874656;0.0;214.5;2348.252;3135.5738;0.5901079251335082;0.5915263487361117
ligand13089-0;0.7867000000000002;0;1;0;6;272.5848327829861;0.4794306746179649;7.19821229366205;196.74764927400352;57.28155339805825;436.8395651462656;656.3019027323091;440.8690889162453;658.9235072001337;-756.511572157;3.7974;0.126;-0.054;0.0109878387027949;0.9567953915084276;0.0322167697887774;0.0;0.072;0.0;0.9884373967624712;0.0115626032375289;0.0;-756.537215596;5.547;0.128;-0.058;0.02171552660152;0.957871878393051;0.0204125950054288;0.0;0.07;0.0;0.9738305528295714;0.0261694471704285;0.0;208.49;2079.294;3712.0889;;
ligand13090-0;0.7866999999999997;0;1;0;6;240.7434973830885;0.4024471207603429;5.275155577808741;161.53595001052034;41.97835428935223;441.1693985400403;658.5690208782678;441.6293329689804;659.1863906358814;-756.534063354;4.5057;0.125;-0.05;0.0172043010752688;0.9651612903225808;0.0176344086021505;0.0;0.075;0.0;0.9653080770458656;0.0346919229541342;0.0;-756.537484839;4.6982;0.128;-0.055;0.0125813449023861;0.9688720173535792;0.0185466377440347;0.0;0.073;0.0;0.9755967034143208;0.0244032965856791;0.0;205.33;2214.484;3705.9951;0.1179451886898889;0.904106165156505
ligand13091-0;2.4613000000000005;1;1;1;4;261.3118809083489;0.504594903093552;6.9942062770036655;192.99530460203388;55.65812509947478;518.8701235548782;818.227748359371;515.680164877131;812.315946235175;-1664.05847294;8.2294;0.141;-0.053;0.0;0.9662706830717012;0.0337293169282986;0.0;0.088;0.0514698079167993;0.9079910856415154;0.0405391064416852;0.0;-1664.06695208;7.4827;0.146;-0.057;0.0;0.9666701713805068;0.0333298286194932;0.0;0.089;0.0295698924731182;0.9279569892473118;0.0424731182795698;0.0;218.06;2713.525;3486.202;;
ligand13092-0;-0.66313;0;0;0;0;107.8113533484054;0.1594239191203876;2.3290686901832336;102.00046976483875;18.53413974216139;159.29853138247302;179.65932086462993;158.7485363057624;179.05640895287883;-164.664096962;2.08;0.236;-0.293;0.0;0.9624559637644692;0.0375440362355309;0.0;-0.057;0.1031371744925158;0.8968628255074841;0.0;0.0;-164.670247285;1.9528;0.256;-0.294;0.0;0.9613604346951096;0.0386395653048903;0.0;-0.038;0.1409905803707079;0.84695634558898;0.0120530740403119;0.0;19.12;408.981;3425.6468;0.0191421102723157;0.9808579544895238
ligand13093-0;2.7110000000000003;0;0;0;6;186.7351422091461;0.3793561311964219;4.701138648583676;150.83301440317462;37.41047270412224;342.05063214638045;510.7512642714557;342.3205370030603;512.5495046802266;-1025.03256697;5.481;0.209;-0.052;0.2172156619018023;0.7827843380981977;0.0;0.0;0.157;0.8306426084203862;0.158383454679751;0.0109739368998628;0.0;-1025.04487939;5.4038;0.244;-0.087;0.1578177257525083;0.8421822742474916;0.0;0.0;0.157;0.8063764431733927;0.1936235568266072;0.0;0.0;112.07;1524.768;3083.7685;0.3680725454865921;0.926572918069946
ligand13097-0;3.004200000000001;1;3;0;7;209.3304549121085;0.4349899832277301;5.67116725720443;168.82040303396224;45.12971510424956;606.0632998344798;1039.3773251944654;598.7132478759737;1028.0268241855208;-3293.75344858;1.5663;0.1599999999999999;-0.21;0.1355460136938609;0.864453986306139;0.0;0.0;-0.05;0.0;0.921928563529802;0.0780714364701979;0.0;-3293.76283521;1.5628;0.179;-0.229;0.1371776100912265;0.8628223899087735;0.0;0.0;-0.05;0.0;0.9457494407158836;0.0542505592841163;0.0;306.73;2780.13;3147.0377;;
ligand13098-0;0.0472999999999999;0;1;0;1;180.5846839376564;0.2875920145359672;3.697109037186524;131.3908890007624;29.420658920897655;272.21761306962514;372.1625327514784;275.41707730143435;375.1645288593734;-452.003486691;11.0243;0.129;-0.044;0.0;0.9776872134488028;0.0223127865511971;0.0;0.085;0.0;0.945805106826472;0.0541948931735278;0.0;-452.015791421;10.0444;0.161;-0.07;0.0276675821381344;0.9413081070084428;0.0310243108534228;0.0;0.091;0.0;0.9380467955239064;0.0619532044760936;0.0;78.42;985.906;3105.9061;0.2713192295502474;0.9090584777242756
ligand13099-0;7.059590000000003;0;0;0;8;125.81411643850724;0.2525915486395825;2.968087536480823;116.31120597243726;23.61929014801846;509.3007307951105;850.7626498010114;511.890665351904;855.561062750879;-2476.41706466;22.7338;0.064;-0.002;0.2776931668189663;0.7089044573053103;0.0134023758757234;0.0;0.207;0.0829905388728917;0.8541752365281777;0.0628342245989304;0.0;-2476.42045269;21.9598;0.079;-0.022;0.2829248449099969;0.7003966236143598;0.0166785314756432;0.0;0.167;0.090654496421533;0.8827922414687274;0.0265532621097396;0.0;277.42;2185.671;1301.454;;
ligand13100-0;0.6476999999999999;0;0;0;3;133.83353602578543;0.2308516585911293;2.852084115243702;113.80345337637904;22.696164252745504;291.7982804600968;406.6533286149645;292.2182867111224;406.9830072983775;-2671.07909665;6.6446;0.124;-0.02;0.0402766476810415;0.9597233523189586;0.0;0.0;0.104;0.1030468670918109;0.8241724870938354;0.0727806458143536;0.0;-2671.08058887;6.1071;0.133;-0.026;0.0258549649773382;0.9741450350226616;0.0;0.0;0.107;0.1016107790497416;0.82453652112248;0.0738526998277783;0.0;98.36;1238.404;3090.6062;0.1583941685375024;0.8497976919557025
ligand13101-0;1.5162;1;0;1;0;184.1370734459563;0.3731014722325754;4.6971385306099815;150.75762586342935;37.37864077669902;421.1695249549181;690.740536078497;415.96947582410274;684.327262354051;-1414.40501757;5.3428;0.236;-0.202;0.0155185888132187;0.9844814111867812;0.0;0.0;0.034;0.5915402691732536;0.3818628498184148;0.0265968810083315;0.0;-1414.41564803;4.7118;0.252;-0.218;0.0205937123452733;0.9794062876547268;0.0;0.0;0.034;0.7765588268218964;0.2096720026866674;0.0137691704914362;0.0;157.56;2474.952;3083.6644;0.572483265060543;0.682875986913918
ligand13102-0;2.3056;0;0;0;8;111.568887614707;0.1697144055162132;2.416071256111074;104.02779541581098;19.226484163616107;382.6697760491426;550.8375264659397;382.9997657815242;551.1214111430986;-370.74205369;1.3769;0.282;-0.245;0.0650786899191833;0.920565716716291;0.0143555933645257;0.0;0.037;0.8944875107665806;0.1055124892334194;0.0;0.0;-370.743102895;1.419;0.288;-0.251;0.1044064282011404;0.8791083462934163;0.0164852255054432;0.0;0.037;0.8889485554720222;0.1110514445279776;0.0;0.0;102.8;1568.097;3467.9698;0.0350408312760771;0.9835195194986978
ligand13103-0;0.70229;1;2;0;3;150.32142786447392;0.2477578736489004;3.710109420601029;131.6509120408766;29.52411268502308;404.2733595328396;610.7638871026711;402.81352785144;608.602005220113;-714.372034606;8.0959;0.143;-0.034;0.3129300605936119;0.687069939406388;0.0;0.0;0.129;0.0;1.0;0.0;0.0;-714.375258773;7.1168;0.168;-0.054;0.3390620147013148;0.6609379852986852;0.0;0.0;0.136;0.0;1.0;0.0;0.0;145.67;1880.471;3187.0031;0.5735096517769268;0.6434621485763077
ligand13104-0;1.9528;0;1;0;1;125.6791677595399;0.1932014070070816;2.7130800156578414;110.750410451373;21.590004774789115;327.7836246188415;475.938605719129;329.5535940008377;478.9127991415761;-915.898131437;9.8088;0.181;-0.077;0.0;0.9830803937653816;0.0169196062346185;0.0;0.104;0.0;0.919979455572676;0.0800205444273241;0.0;-915.904152896;9.1429;0.2;-0.094;0.0;0.9829598265000516;0.0170401734999483;0.0;0.106;0.0;0.9179203766247058;0.0820796233752942;0.0;86.65;1221.506;1788.1871;0.4109493396102071;0.6525971211441044
ligand13105-0;1.04468;0;0;0;2;145.0883270426977;0.2597081159150205;3.5451045541861586;128.3302425569671;28.21104567881585;197.66125377273207;241.7786148746901;196.3712205469265;239.8175708421604;-117.784755272;0.7966;0.25;-0.259;0.0612959719789842;0.9274750180282272;0.0112290099927887;0.0;-0.009;0.039124947412705;0.9064997896508205;0.0543752629364745;0.0;-117.798759457;0.4232;0.281;-0.269;0.0676661264181523;0.9098460291734198;0.0224878444084278;0.0;0.012;0.0376016260162601;0.8984756097560975;0.0639227642276422;0.0;34.45;445.116;3165.8893;0.1738692585216426;0.8766061164091111
ligand13106-0;3.6068000000000016;2;2;0;0;131.29342787196344;0.2409441390234812;2.744080929953969;111.43607474343068;21.83670221231896;419.52056501014187;635.0565438972518;420.5404566009127;638.5027986215046;-1103.80808269;3.0592;0.173;-0.055;0.25140712945591;0.7196164269335;0.0289764436105899;0.0;0.118;0.0;0.9587439090416892;0.0412560909583107;0.0;-1103.8126283;2.098;0.198;-0.078;0.0658805711813068;0.9163781912591952;0.017741237559498;0.0;0.12;0.0;1.0;0.0;0.0;175.0;2375.485;3125.1347;0.2533186182984245;0.9637881535740414
ligand13107-0;6.281400000000005;0;1;0;2;230.16450891594144;0.4911654398061871;6.541192916482838;184.70681793908489;52.05315931879675;525.7120272569824;916.396905867776;519.3220359623771;907.2563335519988;-1443.3200015;1.7806;0.169;-0.202;0.0890204400759522;0.9109795599240478;0.0;0.0;-0.033;0.0;0.9088005286925872;0.0911994713074127;0.0;-1443.32452732;1.6293;0.177;-0.209;0.0825978728219054;0.9174021271780948;0.0;0.0;-0.032;0.0;0.8991055846422338;0.1008944153577661;0.0;252.53;3088.52;3148.9533;0.5515859422111344;0.9245953341514284
ligand13108-0;3.7920000000000016;0;5;0;6;195.4975525052267;0.4710212448751397;6.028177786356604;175.34794276638806;47.97071462677064;630.4548560356127;1065.0822775952552;569.3124745158344;1008.197190822154;-1270.08931671;8.2269;0.164;-0.222;0.0;1.0;0.0;0.0;-0.058;0.0349206349206349;0.8938624338624338;0.0712169312169312;0.0;-1270.11975905;9.0745;0.167;-0.222;0.0;1.0;0.0;0.0;-0.055;0.0175642789122844;0.9118611787112476;0.0705745423764681;0.0;290.76;3311.12;3217.1616;;
ligand13109-0;3.455990000000001;0;2;0;3;202.7113310162601;0.3466560286992173;4.73413962186665;151.4544811851966;37.67308610536367;469.7317506164073;755.9913227251052;471.2717899003805;759.5360213274063;-804.562306156;4.3563;0.157;-0.213;0.0;0.980390055722246;0.0196099442777539;0.0;-0.056;0.0;0.982407304309097;0.017592695690903;0.0;-804.565341431;3.566;0.146;-0.209;0.0;0.9805180670439704;0.0194819329560296;0.0;-0.063;0.0;0.9836226662299378;0.0163773337700622;0.0;207.41;2209.754;3137.8834;0.5000279988780636;0.6422782385634084
ligand13110-0;1.394;0;2;0;3;207.52665845979087;0.3362199496831904;4.8971444292946735;154.51200460071965;38.9702371478593;413.18616173058354;621.515049910179;407.83643460909855;615.6393913092946;-833.323864287;14.4476;0.136;-0.086;-0.0229897014459585;0.996775200249662;0.0262145011962966;0.0;0.05;0.0;0.9319388073680924;0.0680611926319075;0.0;-833.346938005;12.6537;0.1679999999999999;-0.121;0.0;1.0;0.0;0.0;0.047;0.0;0.9506571859513036;0.0493428140486964;0.0;160.61;1846.866;3464.1731;0.2204595424343392;0.7795404610172944
ligand13111-0;0.6940699999999999;0;1;0;3;148.69627640755698;0.192217200894521;3.0430897484875823;117.91453530562684;24.21613878720356;426.30138778388863;644.0274786518246;427.5213758609423;643.8296138065728;-683.141701257;3.3406;0.177;-0.22;0.0933220087058074;0.8540184732986517;0.0526595179955409;0.0;0.03;0.6564026332554682;0.3318114249309833;0.0117859418135485;0.0;-683.148734283;2.8566;0.189;-0.231;0.0981002468605774;0.8489857250187828;0.0529140281206396;0.0;0.032;0.726068058942012;0.2625887840559737;0.0113431570020142;0.0;152.6;2009.683;3597.1272;0.1974242154988978;0.8983690097829998
ligand13112-0;0.6959799999999999;0;0;0;0;98.84686902826505;0.1428904211703317;2.1940647085710667;98.79554182386522;17.459812191628203;201.31098327476792;247.11253426234225;201.38099115287275;247.2915018144044;-170.685850879;4.0517;0.238;-0.307;0.0;0.9796918052862535;0.0203081947137463;0.0;-0.069;0.0;0.9399332591768632;0.0600667408231368;0.0;-170.685779385;4.0572;0.24;-0.308;0.0;0.9799959175341908;0.0200040824658093;0.0;-0.068;0.0;0.9398382204246714;0.0601617795753286;0.0;35.73;502.857;3200.1597;0.0883271408581278;0.911672859141872
ligand13113-0;3.2832800000000013;3;1;2;1;193.75944525092316;0.3792804230339172;5.303156403624597;162.05313758869923;42.201177781314655;409.64276362771255;639.6765935184128;410.2328136906629;641.0006218348008;-634.647535246;7.1564;0.073;0.182;0.1608421966572606;0.8064901237247667;0.0326676796179726;0.0;0.255;0.0577925679423183;0.9006100942872989;0.0415973377703826;0.0;-634.681466727;4.3014;0.12;0.14;0.0725130056269243;0.8844887992355877;0.042998195137488;0.0;0.26;1.0477834707061706;-0.0590331922477166;0.011249721541546;0.0;204.95;2228.572;3041.4733;0.2433268851024394;0.8412819007072538
ligand13114-0;4.796190000000002;1;1;0;10;247.5484462098956;0.5830343831531868;7.251213856813494;197.7253240073603;57.70332643641572;522.3327391355544;878.8275284475883;541.972866825061;897.3429298980916;-1044.40855064;6.0416;0.0939999999999999;0.112;0.0470588235294117;0.9248868778280542;0.0280542986425339;0.0;0.206;0.0;0.950187969924812;0.0498120300751879;0.0;-1044.44590666;6.1987;0.101;0.096;0.0552187809985671;0.90587457290863;0.0389066460928028;0.0;0.202;0.0;0.9491827326068736;0.0508172673931265;0.0;290.32;3471.461;3098.9117;;
